Area,Mean,Mode,Min,Max,Median,Perimeter,*Feret,*Breadth,*AspRatio,*RFactor,*ConvexArea,*ConvexPerimeter,*ArEquivD,*PerEquivD,*MinR,*MaxR,*avgR,*VarianceR,*EquivEllAr,*ModRatio,*HaralickRatio,*ThinnessR,*Roundness,*Compactness,*Solidity,*Convexity,*Concavity,*ArBBox,*Rectang,*Sphericity,*Elongation,*Bending Energy,*Jaggedness,*Circularity,*Endocarp,Distance CM-FB,StD,Skewness,Kurtosis,Intensity sum,Uniformity,Entropy,Smothness R,GLCM-Contrast,GLCM-Correlation,Label
171528,3525,0,0,255,0,1914.685,489.722,458.0,1.069,113.69,174913.5,1488.0439999999999,467.329,609.4630000000001,229.0,244.861,233.9,35.732,176159.18899999998,0.935,39.129,21.373,0.9109999999999999,0.9540000000000001,0.981,0.777,3385.5,224292.84600000002,0.765,0.935,1.7009999999999998,0.001,0.767,0.588,169613.315,29.471,35.396,6.586,41.43899999999999,902623,0.9570000000000001,0.256,0.019,361.397,0.981,Amaranthacea
161998,1391,0,0,254,0,1802.3339999999998,495.49199999999996,432.551,1.146,105.98,164971.5,1450.3410000000001,454.161,573.701,216.275,247.74599999999998,227.78799999999998,133.83700000000002,168330.711,0.873,19.69,20.052,0.84,0.917,0.982,0.805,2973.5,214325.318,0.7559999999999999,0.873,1.5959999999999999,0.024,0.792,0.627,160195.666,33.791,22.941999999999997,10.349,105.21700000000001,356271,0.982,0.11699999999999999,0.008,362.666,0.981,Amaranthacea
159707,428,0,0,253,0,2219.922,482.31199999999995,437.287,1.103,109.06,165251.0,1453.8039999999999,450.93800000000005,706.623,218.644,241.15599999999998,226.463,49.062,165647.49800000002,0.907,32.330999999999996,30.857,0.8740000000000001,0.935,0.966,0.655,5544.0,210908.945,0.757,0.907,2.456,0.037000000000000005,0.638,0.40700000000000003,157487.078,12.197000000000001,12.284,17.91,320.32099999999997,109698,0.9940000000000001,0.047,0.002,358.593,0.982,Amaranthacea
155196,117,0,0,252,0,1610.9129999999998,485.224,416.713,1.1640000000000001,103.736,158132.5,1421.703,444.524,512.77,208.356,242.612,222.31799999999998,184.773,158806.598,0.8590000000000001,16.355,16.721,0.8390000000000001,0.9159999999999999,0.981,0.883,2936.5,202198.84,0.768,0.8590000000000001,1.331,1.216,0.867,0.752,153585.087,8.113,6.881,35.409,1253.249,30175,0.998,0.013000000000000001,0.0007276,342.43,0.982,Amaranthacea
161602,504,0,0,255,0,2271.319,501.17199999999997,433.059,1.157,115.72399999999999,182204.5,1462.5410000000002,453.606,722.9830000000001,216.52900000000002,250.58599999999998,227.863,161.14700000000002,170460.367,0.8640000000000001,17.95,31.923000000000002,0.8190000000000001,0.905,0.887,0.644,20602.5,217036.88,0.745,0.8640000000000001,2.54,0.092,0.627,0.39399999999999996,159330.68099999998,18.363,13.457,16.855,283.607,129263,0.993,0.054000000000000006,0.003,764.85,0.907,Amaranthacea
157813,66,0,0,225,0,1742.854,499.63199999999995,431.69199999999995,1.157,108.03200000000001,169571.5,1444.486,448.256,554.768,215.84599999999998,249.81599999999997,224.763,171.832,169400.099,0.8640000000000001,17.146,19.248,0.805,0.897,0.9309999999999999,0.8290000000000001,11758.5,215686.905,0.732,0.8640000000000001,1.5319999999999998,1.681,0.8079999999999999,0.653,156070.146,24.186,4.71,43.887,1925.5839999999998,16941,0.9990000000000001,0.009000000000000001,0.000341,674.336,0.922,Amaranthacea
156997,413,0,0,255,0,1732.026,542.623,385.338,1.4080000000000001,93.99600000000001,160234.5,1455.2079999999999,447.096,551.321,192.669,271.312,223.81799999999998,839.982,164221.601,0.71,7.723,19.108,0.679,0.8240000000000001,0.98,0.84,3237.5,209093.437,0.7509999999999999,0.71,1.521,0.091,0.8109999999999999,0.6579999999999999,155264.97400000002,20.371,12.743,18.869,354.724,105943,0.9940000000000001,0.042,0.002,799.826,0.897,Amaranthacea
153423,61,0,0,238,0,1874.31,486.55699999999996,403.68199999999996,1.205,103.73,158558.5,1426.8570000000002,441.978,596.611,201.84099999999998,243.27900000000002,221.57,160.505,154263.62,0.83,17.489,22.898000000000003,0.825,0.9079999999999999,0.968,0.7609999999999999,5135.5,196414.54100000003,0.7809999999999999,0.83,1.8219999999999998,2.7460000000000004,0.741,0.5489999999999999,151548.69,53.818000000000005,4.618,45.006,2027.088,15761,0.9990000000000001,0.008,0.0003279,798.663,0.9,Amaranthacea
130564,353,0,0,255,0,1910.116,459.42699999999996,368.0,1.248,93.26299999999999,134609.5,1318.046,407.724,608.009,184.0,229.713,206.38,218.83700000000002,132786.536,0.8009999999999999,13.950999999999999,27.944000000000003,0.7879999999999999,0.887,0.97,0.69,4045.5,169069.069,0.772,0.8009999999999999,2.224,0.08199999999999999,0.6709999999999999,0.45,128653.884,53.868,12.327,17.819000000000003,317.061,90458,0.9940000000000001,0.048,0.002,926.8960000000001,0.838,Amaranthacea
109875,30,0,0,209,0,1549.0479999999998,498.964,310.506,1.607,76.794,120377.5,1266.587,374.028,493.077,155.253,249.482,190.65099999999998,1234.0,121682.69699999999,0.622,5.4270000000000005,21.839000000000002,0.562,0.75,0.9129999999999999,0.818,10502.5,154931.22199999998,0.7090000000000001,0.622,1.7380000000000002,0.064,0.759,0.575,108325.95199999999,25.894000000000002,3.781,53.75899999999999,2888.61,7727,0.9990000000000001,0.006,0.0002198,815.248,0.88,Amaranthacea
38312,12779,0,85,246,0,1904.8239999999998,654.0830000000001,84.971,7.6979999999999995,21.355,43881.5,1366.5120000000002,220.863,606.3240000000001,42.485,327.04200000000003,170.891,8856.739,43650.829000000005,0.13,1.8159999999999998,94.705,0.114,0.33799999999999997,0.873,0.7170000000000001,5569.5,55577.960999999996,0.6890000000000001,0.13,7.5360000000000005,9.526,0.364,0.133,36407.176,107.884,7.117999999999999,18.06,325.796,3271644,0.9940000000000001,0.044000000000000004,0.0007785,54.933,0.971,Apiaceae
79301,26331,0,85,216,0,1316.036,448.59,248.84799999999998,1.8030000000000002,59.528,83892.5,1116.258,317.756,418.907,124.42399999999999,224.295,166.037,1303.1660000000002,87674.67300000001,0.555,4.599,21.84,0.502,0.708,0.945,0.848,4591.5,111630.86099999999,0.71,0.555,1.7380000000000002,0.20600000000000002,0.759,0.575,77984.964,33.536,0.7609999999999999,163.1,26656.956000000002,6740956,1.0,0.0006703,8.916e-06,51.534,0.965,Apiaceae
75882,25200,0,85,228,0,1268.479,449.16,237.361,1.892,56.802,80152.0,1099.5739999999998,310.83099999999996,403.77,118.68,224.58,165.98,1270.504,83733.656,0.528,4.657,21.205,0.479,0.6920000000000001,0.9470000000000001,0.867,4270.0,106613.002,0.7120000000000001,0.528,1.6869999999999998,0.6990000000000001,0.77,0.593,74613.521,31.705,1.4969999999999999,87.52,7682.243,6451272,1.0,0.002,3.446e-05,55.178999999999995,0.9620000000000001,Apiaceae
75085,24957,0,85,228,0,1581.641,468.11300000000006,233.144,2.008,57.966,85246.0,1161.974,309.194,503.452,116.572,234.05700000000002,164.743,1703.3370000000002,85716.686,0.498,3.992,33.317,0.436,0.6609999999999999,0.8809999999999999,0.735,10161.0,109137.87400000001,0.688,0.498,2.6510000000000002,0.04,0.614,0.377,73503.359,46.611999999999995,3.319,36.273,1321.7089999999998,6389133,0.998,0.013000000000000001,0.0001694,57.126999999999995,0.963,Apiaceae
28663,9634,0,85,248,0,2047.618,643.1990000000001,69.171,9.299,17.73,35826.0,1324.713,191.03599999999997,651.7769999999999,34.586,321.6,175.41400000000002,8254.541,34942.981,0.10800000000000001,1.931,146.27700000000002,0.08800000000000001,0.297,0.8,0.647,7163.0,44490.785,0.644,0.10800000000000001,11.64,0.05,0.293,0.086,26615.382,20.711,11.664000000000001,11.094000000000001,121.963,2466453,0.9840000000000001,0.11,0.002,51.652,0.9740000000000001,Apiaceae
40737,13617,0,85,247,0,1781.888,571.4630000000001,103.64399999999999,5.513999999999999,25.851999999999997,46412.0,1212.84,227.745,567.192,51.821999999999996,285.732,155.236,5998.2119999999995,46517.944,0.18100000000000002,2.004,77.942,0.159,0.39899999999999997,0.878,0.6809999999999999,5675.0,59228.486,0.688,0.18100000000000002,6.202000000000001,5.865,0.402,0.161,38955.112,90.694,8.65,15.075999999999999,226.65099999999998,3486051,0.991,0.063,0.001,47.50899999999999,0.976,Apiaceae
39459,13158,0,85,242,0,1691.964,565.227,100.155,5.644,24.736,43923.5,1197.746,224.145,538.569,50.078,282.613,153.05200000000002,5454.0869999999995,44461.672,0.177,2.072,72.55,0.157,0.397,0.898,0.708,4464.5,56610.359000000004,0.6970000000000001,0.177,5.773,0.732,0.41600000000000004,0.17300000000000001,37767.036,95.429,6.861000000000001,18.752,351.585,3368486,0.9940000000000001,0.042,0.0007233,45.516999999999996,0.977,Apiaceae
39348,13173,0,85,243,0,1645.797,521.464,108.566,4.803,27.569000000000003,45163.5,1105.1019999999999,223.829,523.874,54.283,260.732,139.469,4881.667,44463.939000000006,0.20800000000000002,1.996,68.83800000000001,0.184,0.429,0.871,0.6709999999999999,5815.5,56613.245,0.695,0.20800000000000002,5.478,0.005,0.42700000000000005,0.183,37702.203,70.49,9.545,13.505999999999998,181.57299999999998,3372403,0.9890000000000001,0.077,0.001,54.428999999999995,0.975,Apiaceae
72285,24092,0,85,242,0,1746.626,453.436,229.99,1.972,56.498000000000005,80482.5,1113.6660000000002,303.375,555.9680000000001,114.995,226.718,165.437,1618.318,81905.955,0.507,4.112,42.20399999999999,0.44799999999999995,0.669,0.898,0.638,8197.5,104285.901,0.693,0.507,3.358,0.111,0.546,0.298,70538.37400000001,10.264000000000001,6.449,20.031,402.42400000000004,6167622,0.995,0.039,0.0006393,49.328,0.98,Apiaceae
69705,23270,0,85,245,0,1867.787,454.736,223.0,2.039,53.78,76830.0,1105.9389999999999,297.911,594.535,111.5,227.368,159.411,1541.996,79644.219,0.49,4.06,50.048,0.429,0.655,0.907,0.5920000000000001,7125.0,101406.17,0.687,0.49,3.983,0.23600000000000002,0.501,0.251,67837.213,42.021,7.879,17.082,291.705,5957172,0.993,0.051,0.0009538,50.876999999999995,0.981,Apiaceae
37273,12438,0,85,245,0,1409.415,448.69800000000004,124.26799999999999,3.611,33.583,47339.5,1009.8580000000001,217.847,448.631,62.13399999999999,224.34900000000002,140.09799999999998,3141.927,43792.772000000004,0.27699999999999997,2.499,53.295,0.23600000000000002,0.486,0.787,0.7170000000000001,10066.5,55758.689000000006,0.6679999999999999,0.27699999999999997,4.2410000000000005,0.305,0.486,0.23600000000000002,35863.585,62.17,7.401,17.512,309.71,3184153,0.993,0.05,0.0008417,63.401,0.968,Apiaceae
102768,34293,0,85,251,0,1403.859,449.579,297.0,1.514,75.028,105968.5,1193.69,361.73,446.86199999999997,148.5,224.78900000000002,188.145,619.828,104870.189,0.6609999999999999,7.557,19.177,0.647,0.805,0.97,0.85,3200.5,133524.87099999998,0.77,0.6609999999999999,1.526,0.048,0.809,0.655,101364.141,32.583,8.052999999999999,18.914,356.515,8779018,0.9940000000000001,0.040999999999999995,0.0009962999999999999,49.663999999999994,0.982,Apiaceae
98376,32681,0,85,240,0,1404.285,448.361,288.95099999999996,1.5519999999999998,74.471,104897.5,1182.191,353.916,446.99800000000005,144.476,224.18099999999998,182.39,825.062,101751.991,0.644,6.35,20.046,0.623,0.789,0.938,0.8420000000000001,6521.5,129554.65800000001,0.759,0.644,1.595,0.022000000000000002,0.792,0.627,96971.715,19.344,2.424,54.688,3023.508,8366369,0.9990000000000001,0.006,9.035e-05,50.794,0.982,Apiaceae
113456,37750,0,85,227,0,1978.535,584.477,294.277,1.986,89.06700000000001,163544.0,1442.1970000000001,380.075,629.7869999999999,147.138,292.238,194.862,3893.864,135086.94199999998,0.503,3.123,34.503,0.423,0.65,0.6940000000000001,0.7290000000000001,50088.0,171998.03600000002,0.66,0.503,2.7460000000000004,3.363,0.603,0.364,111477.465,39.202,4.62,25.794,666.28,9664142,0.997,0.024,0.0003282,62.585,0.981,Apiaceae
78538,26113,0,85,232,0,1980.7779999999998,442.254,264.309,1.673,63.435,88136.0,1128.805,316.224,630.501,132.155,221.127,163.488,778.665,91806.77699999999,0.598,5.859,49.956,0.511,0.715,0.8909999999999999,0.57,9598.0,116892.019,0.672,0.598,3.975,0.09300000000000001,0.502,0.252,76557.22200000001,32.965,3.773,32.098,1037.49,6685034,0.998,0.016,0.0002189,51.881,0.981,Apiaceae
139131,46452,0,85,251,0,1772.275,536.538,345.63599999999997,1.5519999999999998,92.039,155139.5,1402.385,420.88800000000003,564.133,172.81799999999998,268.269,212.94400000000002,1172.323,145649.448,0.644,6.218999999999999,22.576,0.615,0.784,0.897,0.7909999999999999,16008.5,185446.63600000003,0.75,0.644,1.797,0.21600000000000003,0.746,0.557,137358.725,35.202,8.355,17.733,313.803,11891798,0.9940000000000001,0.047,0.001,74.024,0.981,Apiaceae
104268,34620,0,85,207,0,1286.153,453.584,296.0,1.5319999999999998,74.564,106251.5,1195.719,364.36,409.395,148.0,226.792,191.024,533.599,105448.12199999999,0.653,8.27,15.865,0.645,0.8029999999999999,0.981,0.93,1983.5,134260.719,0.777,0.653,1.262,0.09,0.89,0.792,102981.847,22.065,0.37799999999999995,322.901,104263.0,8862902,1.0,0.0001737,2.195e-06,78.321,0.9790000000000001,Apiaceae
104203,34603,0,85,229,0,1343.09,449.722,300.0,1.499,77.441,109411.5,1194.411,364.246,427.519,150.0,224.861,186.267,542.703,105963.28199999999,0.667,7.996,17.311,0.6559999999999999,0.81,0.9520000000000001,0.889,5208.5,134916.641,0.772,0.667,1.3780000000000001,0.149,0.852,0.726,102859.91,7.402,1.275,102.655,10577.531,8858554,1.0,0.002,2.499e-05,77.359,0.98,Apiaceae
99832,33170,0,85,248,0,1390.545,449.445,289.0,1.555,77.777,109819.5,1178.187,356.525,442.624,144.5,224.72299999999998,186.141,458.81800000000004,102015.106,0.643,8.69,19.369,0.629,0.7929999999999999,0.909,0.847,9987.5,129889.66699999999,0.769,0.643,1.541,0.012,0.805,0.649,98441.455,44.074,2.935,49.332,2449.094,8491704,0.9990000000000001,0.006999999999999999,0.00013240000000000002,79.248,0.9790000000000001,Apiaceae
99872,33211,0,85,245,0,1397.918,448.32199999999995,290.66200000000003,1.5419999999999998,79.578,112082.0,1176.155,356.596,444.971,145.33100000000002,224.16099999999997,184.90099999999998,468.298,102345.315,0.648,8.544,19.567,0.633,0.795,0.8909999999999999,0.841,12210.0,130310.103,0.7659999999999999,0.648,1.557,0.637,0.8009999999999999,0.642,98474.082,17.69,4.315,33.076,1099.008,8502227,0.998,0.015,0.0002862,79.829,0.9790000000000001,Apiaceae
136566,45357,0,85,231,0,1573.8829999999998,520.3430000000001,347.027,1.499,120.679,197274.5,1366.421,416.991,500.983,173.513,260.172,208.03,894.66,141821.654,0.667,6.955,18.139,0.642,0.8009999999999999,0.6920000000000001,0.868,60708.5,180572.938,0.7559999999999999,0.667,1.443,0.109,0.8320000000000001,0.693,134992.117,17.42,1.787,72.89699999999999,5334.616,11611470,1.0,0.003,4.908e-05,75.82600000000001,0.9840000000000001,Apiaceae
133530,44340,0,85,220,0,1586.771,539.1709999999999,339.295,1.589,114.82700000000001,194500.0,1381.254,412.33,505.085,169.648,269.585,205.861,1242.547,143679.12300000002,0.629,5.84,18.855999999999998,0.585,0.765,0.687,0.87,60970.0,182937.94100000002,0.73,0.629,1.501,0.136,0.816,0.6659999999999999,131943.229,55.138999999999996,1.078,116.13600000000001,13532.153,11351294,1.0,0.001,1.788e-05,75.604,0.9840000000000001,Apiaceae
125791,42067,0,85,249,0,1790.476,484.97900000000004,353.048,1.374,98.777,150497.0,1322.672,400.20300000000003,569.9259999999999,176.524,242.49,199.618,511.648,134476.55599999998,0.728,8.825,25.485,0.6809999999999999,0.825,0.836,0.7390000000000001,24706.0,171220.86899999998,0.735,0.728,2.028,0.297,0.7020000000000001,0.493,124000.524,19.21,9.352,15.31,233.74599999999998,10769221,0.991,0.063,0.001,72.128,0.985,Apiaceae
145197,48331,0,85,254,0,2029.655,550.654,387.69699999999995,1.42,87.42200000000001,151234.5,1429.649,429.966,646.059,193.84900000000002,275.327,219.255,708.122,167672.44199999998,0.7040000000000001,8.238999999999999,28.372,0.61,0.7809999999999999,0.96,0.7040000000000001,6037.5,213487.18399999998,0.68,0.7040000000000001,2.258,0.43700000000000006,0.6659999999999999,0.44299999999999995,143167.345,19.917,5.528,26.006999999999998,680.465,12372857,0.997,0.025,0.00046980000000000004,81.006,0.983,Apiaceae
23671,8026,0,85,250,0,1994.3210000000001,553.413,72.545,7.629,24.073,41853.5,1144.6989999999998,173.605,634.812,36.272,276.707,148.868,6646.611999999999,31531.596,0.131,1.8259999999999998,168.025,0.098,0.314,0.5660000000000001,0.574,18182.5,40147.275,0.59,0.131,13.370999999999999,0.503,0.273,0.075,21676.679,16.754,15.207,8.356,68.294,2054773,0.972,0.17800000000000002,0.004,40.356,0.992,Apiaceae
100789,33465,0,85,85,0,1305.45,450.09,301.959,1.4909999999999999,82.236,116281.5,1181.312,358.23,415.538,150.98,225.045,184.74599999999998,571.0169999999999,106742.602,0.6709999999999999,7.731,16.909000000000002,0.633,0.7959999999999999,0.867,0.905,15492.5,135908.902,0.742,0.6709999999999999,1.3459999999999999,0.28,0.862,0.743,99483.55,39.79,0.0,,,8567065,1.0,-0.0,0.0,75.499,0.985,Apiaceae
133522,44410,0,85,250,0,1943.981,523.077,358.336,1.46,86.696,142467.5,1359.691,412.31699999999995,618.788,179.168,261.539,210.1,730.805,147213.18300000002,0.685,7.772,28.303,0.621,0.7879999999999999,0.937,0.6990000000000001,8945.5,187437.646,0.7120000000000001,0.685,2.252,0.406,0.6659999999999999,0.444,131578.019,16.222,4.408,30.121,912.193,11369035,0.998,0.019,0.0002987,111.9,0.98,Apiaceae
115929,38949,0,85,245,0,2519.562,588.518,348.324,1.69,81.513,150708.0,1444.898,384.194,802.0010000000001,174.162,294.259,200.862,1449.443,161002.89,0.5920000000000001,5.276,54.75899999999999,0.426,0.653,0.769,0.573,34779.0,204995.247,0.5660000000000001,0.5920000000000001,4.3580000000000005,1.807,0.479,0.22899999999999998,113409.43800000001,32.015,11.635,11.555,132.85299999999998,9971094,0.985,0.105,0.002,117.68700000000001,0.98,Apiaceae
120805,40172,0,85,242,0,1783.388,527.266,303.57099999999997,1.7369999999999999,141.637,234615.0,1338.243,392.191,567.67,151.786,263.633,200.696,1605.318,125712.972,0.5760000000000001,5.0089999999999995,26.326999999999998,0.5529999999999999,0.7440000000000001,0.515,0.75,113810.0,160062.72699999998,0.755,0.5760000000000001,2.095,0.064,0.691,0.47700000000000004,119021.612,24.109,4.124,31.982,1030.5639999999999,10284130,0.998,0.017,0.0002615,118.959,0.98,Apiaceae
101205,33631,0,85,233,0,1983.513,522.961,288.119,1.815,67.033,110130.0,1277.116,358.968,631.372,144.059,261.48,186.446,1580.391,118339.748,0.551,4.69,38.875,0.47100000000000003,0.6859999999999999,0.919,0.644,8925.0,150674.84699999998,0.672,0.551,3.094,0.469,0.569,0.32299999999999995,99221.487,49.358999999999995,2.972,41.738,1750.395,8609670,0.9990000000000001,0.01,0.0001359,119.921,0.98,Apiaceae
105905,35166,0,85,212,0,1487.1070000000002,514.864,300.439,1.714,69.215,111954.5,1281.53,367.209,473.361,150.22,257.432,193.185,1541.47,121489.67199999999,0.584,4.92,20.881999999999998,0.509,0.713,0.946,0.862,6049.5,154685.455,0.685,0.584,1.662,0.27899999999999997,0.7759999999999999,0.602,104417.89300000001,60.458,0.888,133.327,17817.714,9002632,1.0,0.001,1.213e-05,111.02799999999999,0.981,Apiaceae
31668,10587,0,85,251,0,1597.388,505.035,96.87200000000001,5.212999999999999,142.16,225553.5,1076.383,200.801,508.464,48.43600000000001,252.517,134.661,5468.393,38424.687000000005,0.192,1.821,80.575,0.158,0.39799999999999996,0.14,0.674,193885.5,48923.832,0.647,0.192,6.412000000000001,0.379,0.395,0.156,30070.612,62.618,8.763,14.869000000000002,220.609,2710479,0.991,0.065,0.001,107.288,0.982,Apiaceae
28554,9654,0,85,249,0,2262.7129999999997,629.327,73.693,8.54,28.903000000000002,57143.0,1304.45,190.673,720.2439999999999,36.847,314.663,155.121,7655.378000000001,36424.48,0.11699999999999999,1.7730000000000001,179.305,0.092,0.303,0.5,0.5760000000000001,28589.0,46377.08900000001,0.616,0.11699999999999999,14.269,0.45299999999999996,0.265,0.07,26291.287,19.964000000000002,14.109000000000002,9.029,80.158,2471489,0.976,0.158,0.003,102.404,0.9840000000000001,Apiaceae
121040,40214,0,85,225,0,1908.9129999999998,550.706,317.58099999999996,1.734,98.515,170440.0,1357.7320000000002,392.57199999999995,607.626,158.79,275.353,195.946,1315.761,137361.104,0.5770000000000001,5.402,30.105,0.508,0.713,0.71,0.711,49400.0,174893.58899999998,0.6920000000000001,0.5770000000000001,2.396,0.008,0.6459999999999999,0.41700000000000004,119131.087,46.672,2.5780000000000003,47.583999999999996,2270.873,10294981,0.9990000000000001,0.006999999999999999,0.0001022,122.374,0.9790000000000001,Apiaceae
112577,37539,0,85,253,0,1521.859,443.041,330.0,1.3430000000000002,84.814,118048.0,1240.382,378.599,484.423,165.0,221.52,193.752,340.81199999999995,114827.888,0.745,10.495,20.573,0.73,0.855,0.9540000000000001,0.815,5471.0,146203.408,0.77,0.745,1.6369999999999998,0.076,0.782,0.611,111055.141,11.905,7.212000000000001,19.896,396.371,9610020,0.995,0.039,0.0007992000000000001,118.07,0.98,Apiaceae
124283,41599,0,85,254,0,2484.571,516.422,339.564,1.521,91.76899999999999,148884.5,1343.602,397.796,790.8639999999999,169.782,258.211,203.375,1066.367,137726.223,0.6579999999999999,6.228,49.67,0.593,0.77,0.835,0.541,24601.5,175358.473,0.7090000000000001,0.6579999999999999,3.9530000000000003,0.259,0.503,0.253,121798.429,15.216,9.786,14.254000000000001,202.66400000000002,10649579,0.99,0.07200000000000001,0.001,127.086,0.978,Apiaceae
156853,52101,0,85,248,0,1770.896,565.722,389.686,1.452,125.963,223869.5,1479.155,446.89099999999996,563.694,194.843,282.861,220.782,922.8610000000001,173144.099,0.6890000000000001,7.268,19.994,0.624,0.79,0.701,0.835,67016.5,220453.914,0.7120000000000001,0.6890000000000001,1.591,0.965,0.7929999999999999,0.629,155082.104,20.974,2.134,62.047,3890.4970000000003,13337956,0.9990000000000001,0.005,7.004e-05,114.398,0.981,Apiaceae
158558,52842,0,85,255,0,2257.77,496.158,413.0,1.2009999999999998,112.49799999999999,175353.5,1455.944,449.31300000000005,718.67,206.5,248.079,226.215,167.605,160938.571,0.8320000000000001,17.473,32.149,0.82,0.9059999999999999,0.904,0.645,16795.5,204913.353,0.774,0.8320000000000001,2.5580000000000003,0.254,0.625,0.391,156300.23,29.701999999999998,6.598,20.894000000000002,437.959,13527766,0.995,0.036000000000000004,0.000669,114.07700000000001,0.98,Apiaceae
148754,49524,0,85,250,0,1847.908,529.991,377.67800000000005,1.403,152.245,253490.5,1424.4,435.20099999999996,588.207,188.83900000000003,264.995,220.235,693.3989999999999,157209.659,0.713,8.363999999999999,22.956,0.674,0.821,0.5870000000000001,0.7709999999999999,104736.5,200165.555,0.743,0.713,1.827,0.02,0.74,0.547,146906.092,5.8020000000000005,5.695,24.9,623.094,12678345,0.997,0.027000000000000003,0.0004985,114.07600000000001,0.981,Apiaceae
32664,10933,0,85,248,0,1576.2579999999998,510.546,93.318,5.471,63.076,101169.0,1089.469,203.93400000000003,501.73900000000003,46.659,255.273,137.528,4961.22,37418.659,0.183,1.953,76.065,0.16,0.39899999999999997,0.32299999999999995,0.691,68505.0,47642.916,0.6859999999999999,0.183,6.053,0.16399999999999998,0.406,0.165,31087.742000000002,112.459,9.442,13.72,187.51,2798943,0.9890000000000001,0.075,0.001,92.257,0.9840000000000001,Apiaceae
94829,31506,0,85,217,0,1722.9370000000001,470.865,283.115,1.663,69.223,102399.5,1198.378,347.477,548.428,141.55700000000002,235.433,180.726,1072.9569999999999,104700.567,0.601,5.517,31.304000000000002,0.545,0.738,0.9259999999999999,0.696,7570.5,133308.902,0.711,0.601,2.491,0.33799999999999997,0.634,0.401,93106.06300000001,26.95,2.5660000000000003,46.082,2127.8720000000003,8065758,0.9990000000000001,0.008,0.00010120000000000001,113.037,0.981,Apiaceae
139454,46337,0,85,234,0,1748.067,541.24,371.231,1.4580000000000002,91.713,155944.5,1396.871,421.37699999999995,556.427,185.61599999999999,270.62,213.13400000000001,829.248,157806.274,0.6859999999999999,7.401,21.912,0.606,0.779,0.894,0.799,16490.5,200925.18899999998,0.6940000000000001,0.6859999999999999,1.744,2.05,0.757,0.573,137705.93300000002,52.331,2.8339999999999996,44.558,1991.964,11862491,0.9990000000000001,0.009000000000000001,0.00012350000000000002,110.845,0.981,Apiaceae
