Area,Mean,Mode,Min,Max,Median,Perimeter,*Feret,*Breadth,*AspRatio,*RFactor,*ConvexArea,*ConvexPerimeter,*ArEquivD,*PerEquivD,*MinR,*MaxR,*avgR,*VarianceR,*EquivEllAr,*ModRatio,*HaralickRatio,*ThinnessR,*Roundness,*Compactness,*Solidity,*Convexity,*Concavity,*ArBBox,*Rectang,*Sphericity,GLCM-Energy,GLCM-Homogeneity,Mean Red,Sqrt Mean Red,StD Red,Mean Green,Sqrt Mean Green,StD Green,Mean Blue,Sqrt Mean Blue,StD Blue,Mean RGB,Mean H,StD H,Mean S,StD S,Mean V,StD V,Label
77915,50,0,0,237,0,1401.648,337.291,297.496,1.1340000000000001,76.83800000000001,81419.5,1011.4639999999999,314.967,446.158,148.748,168.645,157.752,80.568,78809.02799999999,0.882,17.575,25.215,0.872,0.934,0.9570000000000001,0.722,3504.5,100342.771,0.7759999999999999,0.882,0.501,0.945,0.147,0.384,5.28,0.172,0.414,6.138999999999999,0.17800000000000002,0.42100000000000004,6.348,0.166,0.106,3.784,0.034,1.258,0.17800000000000002,6.35,Brassicaceae
59182,41,0,0,236,0,1269.315,387.181,216.38099999999997,1.7890000000000001,60.157,73172.5,944.669,274.505,404.035,108.19,193.59,137.305,799.926,65799.405,0.5589999999999999,4.855,27.224,0.503,0.7090000000000001,0.809,0.7440000000000001,13990.5,83778.405,0.706,0.5589999999999999,0.5329999999999999,0.9490000000000001,0.168,0.41,5.8020000000000005,0.187,0.433,6.445,0.18899999999999997,0.435,6.51,0.182,0.106,3.7289999999999996,0.026000000000000002,0.996,0.191,6.559,Brassicaceae
106241,177,0,0,254,0,1762.366,448.81300000000005,299.0,1.501,77.75399999999999,109632.0,1209.127,367.791,560.9780000000001,149.5,224.40599999999998,188.507,640.79,105396.546,0.6659999999999999,7.447,29.235,0.672,0.8190000000000001,0.9690000000000001,0.6859999999999999,3391.0,134195.051,0.792,0.6659999999999999,0.7090000000000001,0.956,0.392,0.626,8.823,0.43700000000000006,0.6609999999999999,9.805,0.451,0.6709999999999999,10.109,0.42700000000000005,0.27699999999999997,6.269,0.066,1.661,0.451,10.12,Brassicaceae
108320,128,0,0,255,0,1715.17,450.014,302.0,1.49,92.773,131159.0,1217.485,371.37199999999996,545.956,151.0,225.007,191.68099999999998,568.54,106739.036,0.6709999999999999,8.039,27.158,0.6809999999999999,0.825,0.826,0.71,22839.0,135904.362,0.797,0.6709999999999999,0.713,0.956,0.282,0.531,7.559,0.311,0.557,8.295,0.32,0.5660000000000001,8.548,0.304,0.2,5.428999999999999,0.043,1.3119999999999998,0.321,8.561,Brassicaceae
79051,130,0,0,235,0,1726.7020000000002,415.44800000000004,254.558,1.632,63.773999999999994,83236.0,1070.625,317.255,549.626,127.279,207.72400000000002,157.393,714.377,83060.398,0.613,5.888999999999999,37.716,0.583,0.764,0.95,0.62,4185.0,105755.78300000001,0.747,0.613,0.746,0.9590000000000001,0.37,0.608,8.205,0.439,0.6629999999999999,9.697000000000001,0.45899999999999996,0.6779999999999999,10.142999999999999,0.423,0.284,6.329,0.102,2.401,0.46,10.16,Brassicaceae
87290,122,0,0,250,0,1410.285,393.65,312.13,1.261,98.39200000000001,121680.5,1091.115,333.37800000000004,448.908,156.065,196.825,168.05,268.816,96501.76400000001,0.7929999999999999,10.25,22.785,0.7170000000000001,0.847,0.7170000000000001,0.774,34390.5,122869.86300000001,0.71,0.7929999999999999,0.746,0.9590000000000001,0.366,0.605,9.31,0.364,0.604,9.206,0.35,0.5920000000000001,8.836,0.36,0.098,3.2910000000000004,0.046,1.244,0.38,9.612,Brassicaceae
81271,211,0,0,242,0,1612.56,341.658,314.53700000000003,1.0859999999999999,79.737,85585.5,1034.275,321.67900000000003,513.294,157.268,170.829,160.69799999999998,20.546,84402.002,0.9209999999999999,35.452,31.996,0.8859999999999999,0.9420000000000001,0.95,0.6409999999999999,4314.5,107463.966,0.7559999999999999,0.9209999999999999,0.747,0.958,0.593,0.77,10.564,0.691,0.831,12.277999999999999,0.7170000000000001,0.847,12.747,0.667,0.431,7.6579999999999995,0.138,2.563,0.718,12.75,Brassicaceae
67744,138,0,0,242,0,1437.506,334.22900000000004,281.0,1.189,79.34100000000001,83309.0,954.4680000000001,293.691,457.57199999999995,140.5,167.114,146.511,80.072,73763.291,0.841,16.373,30.503,0.772,0.879,0.813,0.664,15565.0,93918.339,0.721,0.841,0.758,0.9590000000000001,0.48100000000000004,0.6940000000000001,9.769,0.5379999999999999,0.7340000000000001,10.907,0.551,0.743,11.165999999999999,0.524,0.32799999999999996,6.751,0.08199999999999999,1.805,0.5529999999999999,11.207,Brassicaceae
69097,321,0,0,249,0,1563.489,341.86699999999996,254.0,1.3459999999999999,90.412,97103.5,974.4780000000001,296.60900000000004,497.67400000000004,127.0,170.933,150.47,162.707,68199.422,0.743,11.796,35.378,0.753,0.868,0.7120000000000001,0.623,28006.5,86834.201,0.7959999999999999,0.743,0.752,0.9590000000000001,1.088,1.043,14.578,1.229,1.109,16.392,1.262,1.123,16.819000000000003,1.193,0.722,9.838,0.21,3.127,1.27,16.939,Brassicaceae
115638,44,0,0,236,0,1521.1729999999998,453.746,325.745,1.393,85.087,121290.5,1254.64,383.712,484.204,162.873,226.873,196.15900000000002,419.597,116086.064,0.718,9.576,20.01,0.715,0.846,0.953,0.825,5652.5,147805.36800000002,0.782,0.718,0.825,0.965,0.08900000000000001,0.298,4.112,0.10099999999999999,0.318,4.68,0.10300000000000001,0.321,4.776,0.098,0.061,2.847,0.017,0.862,0.10400000000000001,4.797,Brassicaceae
96076,185,0,0,246,0,1850.491,400.76199999999994,324.298,1.236,80.595,101471.5,1140.427,349.754,589.029,162.149,200.38099999999997,174.447,132.17,102075.354,0.809,15.174000000000001,35.641999999999996,0.762,0.873,0.9470000000000001,0.616,5395.5,129966.37800000001,0.7390000000000001,0.809,0.828,0.965,0.455,0.675,9.513,0.507,0.7120000000000001,10.565,0.52,0.721,10.831,0.494,0.309,6.547999999999999,0.07400000000000001,1.7519999999999998,0.521,10.857000000000001,Brassicaceae
85088,203,0,0,246,0,1753.555,346.598,323.0,1.073,84.09,91562.5,1057.972,329.14599999999996,558.174,161.5,173.299,165.27200000000002,11.380999999999998,87926.16699999999,0.932,48.989,36.139,0.902,0.95,0.929,0.603,6474.5,111951.073,0.76,0.932,0.825,0.965,0.5489999999999999,0.741,10.285,0.631,0.794,11.805,0.653,0.8079999999999999,12.207,0.611,0.386,7.232,0.115,2.263,0.653,12.212,Brassicaceae
63407,166,0,0,242,0,1573.405,401.214,234.308,1.712,53.662,67638.0,979.956,284.134,500.83,117.154,200.607,140.981,709.426,73833.533,0.584,5.292999999999999,39.043,0.502,0.708,0.937,0.623,4231.0,94007.773,0.674,0.584,0.8270000000000001,0.965,0.611,0.7809999999999999,10.889000000000001,0.691,0.831,12.289000000000001,0.711,0.843,12.640999999999998,0.6709999999999999,0.43,7.689,0.11199999999999999,2.187,0.711,12.654000000000002,Brassicaceae
60111,119,0,0,248,0,1335.0720000000001,346.602,221.405,1.565,59.75,65060.5,933.434,276.651,424.967,110.70200000000001,173.301,140.546,554.521,60270.920999999995,0.639,5.968,29.651999999999997,0.637,0.7979999999999999,0.924,0.6990000000000001,4949.5,76739.32,0.7829999999999999,0.639,0.825,0.965,0.517,0.7190000000000001,11.03,0.518,0.72,10.968,0.496,0.7040000000000001,10.501,0.511,0.135,3.773,0.066,1.4909999999999999,0.539,11.419,Brassicaceae
63679,45,0,0,238,0,1335.055,330.151,247.0,1.337,120.794,125288.0,937.03,284.743,424.961,123.5,165.076,142.905,188.90200000000002,64047.19,0.748,10.398,27.99,0.7440000000000001,0.862,0.508,0.7020000000000001,61609.0,81547.416,0.7809999999999999,0.748,0.8270000000000001,0.965,0.16399999999999998,0.405,5.59,0.19,0.436,6.477,0.195,0.441,6.626,0.183,0.115,3.935,0.035,1.3030000000000002,0.195,6.641,Brassicaceae
56560,91,0,0,236,0,1316.729,332.032,219.822,1.51,57.338,59810.0,891.711,268.355,419.12800000000004,109.911,166.016,138.825,268.934,57324.619000000006,0.662,8.465,30.654,0.653,0.8079999999999999,0.946,0.677,3250.0,72987.97200000001,0.775,0.662,0.835,0.9670000000000001,0.36700000000000005,0.606,8.269,0.429,0.655,9.639,0.446,0.6679999999999999,10.022,0.414,0.27,6.1160000000000005,0.091,2.147,0.447,10.052,Brassicaceae
102306,400,0,0,249,0,1606.251,454.401,289.0,1.5719999999999998,74.178,105891.5,1205.711,360.916,511.286,144.5,227.2,183.06900000000002,780.0110000000001,103139.903,0.636,6.555,25.219,0.631,0.794,0.966,0.7509999999999999,3585.5,131321.804,0.779,0.636,0.81,0.966,1.033,1.016,15.794,1.016,1.008,15.457,0.9590000000000001,0.9790000000000001,14.575,1.003,0.215,4.561,0.133,2.1069999999999998,1.06,16.143,Brassicaceae
114595,148,0,0,244,0,2045.361,472.48800000000006,326.312,1.4480000000000002,107.708,159878.0,1272.893,381.978,651.059,163.156,236.24400000000003,194.28400000000002,495.254,121091.479,0.691,8.73,36.507,0.654,0.8079999999999999,0.7170000000000001,0.622,45283.0,154178.459,0.743,0.691,0.758,0.9640000000000001,0.309,0.556,7.922000000000001,0.34,0.583,8.671,0.344,0.5870000000000001,8.779,0.331,0.191,5.11,0.046,1.335,0.348,8.873,Brassicaceae
88580,208,0,0,245,0,1791.111,372.539,312.842,1.1909999999999998,90.02799999999999,105366.0,1082.462,335.833,570.128,156.421,186.269,167.484,109.28299999999999,91534.92,0.84,16.021,36.217,0.813,0.9009999999999999,0.841,0.604,16786.0,116545.88,0.76,0.84,0.765,0.9640000000000001,0.541,0.735,10.18,0.623,0.789,11.700999999999999,0.642,0.8009999999999999,12.058,0.602,0.382,7.199,0.113,2.2840000000000003,0.643,12.068,Brassicaceae
76962,91,0,0,235,0,1395.481,355.542,288.41200000000003,1.2329999999999999,108.96799999999999,121713.5,1014.0260000000001,313.035,444.19599999999997,144.20600000000002,177.771,156.986,143.833,80536.652,0.8109999999999999,13.09,25.303,0.775,0.88,0.632,0.727,44751.5,102542.45,0.7509999999999999,0.8109999999999999,0.76,0.963,0.27399999999999997,0.524,7.231,0.315,0.561,8.294,0.321,0.5660000000000001,8.442,0.303,0.19,5.023,0.054000000000000006,1.524,0.322,8.465,Brassicaceae
69319,81,0,0,251,0,1482.168,383.43800000000005,239.41400000000002,1.6019999999999999,85.059,102462.5,998.813,297.085,471.789,119.70700000000001,191.71900000000002,148.313,613.5419999999999,72100.073,0.624,5.9879999999999995,31.691,0.6,0.775,0.677,0.674,33143.5,91800.664,0.755,0.624,0.759,0.963,0.271,0.521,7.178,0.312,0.5589999999999999,8.227,0.324,0.569,8.536,0.303,0.193,5.233,0.063,1.758,0.326,8.577,Brassicaceae
50122,85,0,0,239,0,1304.587,332.244,195.83700000000002,1.6969999999999998,162.724,169847.5,858.165,252.62099999999998,415.26300000000003,97.91799999999999,166.122,130.909,482.033,51102.42,0.589,5.962999999999999,33.955999999999996,0.578,0.76,0.295,0.6579999999999999,119725.5,65065.622,0.77,0.589,0.7559999999999999,0.9620000000000001,0.386,0.621,8.45,0.452,0.672,9.873,0.47,0.6859999999999999,10.27,0.436,0.28800000000000003,6.319,0.095,2.215,0.47,10.275,Brassicaceae
5626,15,0,0,247,0,359.973,112.05799999999999,70.223,1.5959999999999999,17.164,6042.5,290.319,84.63600000000001,114.583,35.111,56.028999999999996,43.894,54.015,6180.297,0.627,5.972,23.031999999999996,0.57,0.755,0.9309999999999999,0.807,416.5,7868.9980000000005,0.715,0.627,0.223,0.7809999999999999,0.7040000000000001,0.8390000000000001,12.857999999999999,0.698,0.836,12.697000000000001,0.6679999999999999,0.8170000000000001,12.138,0.69,0.163,3.992,0.084,1.5930000000000002,0.727,13.225,Plantaginaceae
9634,5,0,0,225,0,458.056,146.185,95.723,1.527,22.103,10151.0,378.218,110.75399999999999,145.804,47.861000000000004,73.092,56.361000000000004,77.867,10990.232,0.655,6.3870000000000005,21.779,0.574,0.758,0.9490000000000001,0.826,517.0,13993.198,0.688,0.655,0.27,0.846,0.12,0.34700000000000003,4.851,0.138,0.371,5.5329999999999995,0.142,0.377,5.7010000000000005,0.134,0.084,3.4160000000000004,0.024,1.1520000000000001,0.14300000000000002,5.7170000000000005,Plantaginaceae
7441,8,0,0,231,0,425.227,136.029,77.767,1.749,19.116,8169.0,344.555,97.335,135.35399999999998,38.883,68.015,49.92100000000001,117.581,8308.391,0.5720000000000001,4.604,24.3,0.512,0.716,0.9109999999999999,0.81,728.0,10578.572,0.703,0.5720000000000001,0.24600000000000002,0.8079999999999999,0.275,0.524,7.165,0.32,0.5660000000000001,8.334,0.332,0.5760000000000001,8.641,0.309,0.201,5.24,0.065,1.746,0.332,8.641,Plantaginaceae
6414,52,0,0,252,0,385.286,114.39,70.465,1.6230000000000002,19.12,6871.0,313.445,90.369,122.64,35.233000000000004,57.195,46.993,67.117,6330.678000000001,0.616,5.736000000000001,23.144000000000002,0.624,0.79,0.9329999999999999,0.8140000000000001,457.0,8060.47,0.7959999999999999,0.616,0.228,0.7929999999999999,2.106,1.4509999999999998,21.803,2.099,1.449,21.636,2.082,1.443,21.445999999999998,2.096,0.648,9.948,0.19899999999999998,2.392,2.185,22.519000000000002,Plantaginaceae
6058,3,0,0,226,0,353.588,111.973,77.0,1.454,18.304000000000002,6439.0,296.99,87.825,112.551,38.5,55.986999999999995,45.01,49.17,6771.654,0.688,6.419,20.638,0.615,0.784,0.941,0.84,381.0,8621.937,0.703,0.688,0.231,0.804,0.125,0.354,4.871,0.146,0.382,5.689,0.149,0.386,5.807,0.14,0.087,3.391,0.026000000000000002,1.051,0.149,5.807,Plantaginaceae
7970,111,0,0,252,0,537.193,127.941,86.45100000000001,1.48,21.961,8827.0,352.707,100.736,170.99400000000003,43.226000000000006,63.971000000000004,50.964,94.234,8687.045,0.6759999999999999,5.25,36.208,0.62,0.787,0.903,0.657,857.0,11060.688999999998,0.721,0.6759999999999999,0.24100000000000002,0.8140000000000001,3.545,1.883,27.656,3.6069999999999998,1.899,28.055999999999997,3.638,1.9069999999999998,28.281999999999996,3.597,1.858,17.153,0.322,2.944,3.735,29.05,Plantaginaceae
5261,28,0,0,252,0,410.441,108.24,64.0,1.6909999999999998,16.634,5656.5,285.323,81.844,130.64700000000002,32.0,54.12,41.97,63.373999999999995,5440.76,0.591,5.272,32.021,0.5720000000000001,0.7559999999999999,0.93,0.695,395.5,6927.39,0.759,0.591,0.223,0.787,1.329,1.153,16.55,1.413,1.189,17.543,1.444,1.202,17.926,1.396,0.8490000000000001,11.04,0.153,2.106,1.456,18.074,Plantaginaceae
7980,4,0,0,225,0,391.42800000000005,113.21700000000001,91.0,1.244,23.572,8384.0,329.287,100.79899999999999,124.596,45.5,56.608000000000004,50.458999999999996,19.734,8091.73,0.804,11.359000000000002,19.2,0.7929999999999999,0.89,0.9520000000000001,0.841,404.0,10302.711,0.775,0.804,0.317,0.873,0.127,0.35600000000000004,5.079,0.136,0.369,5.437,0.136,0.369,5.449,0.133,0.065,2.838,0.017,0.741,0.139,5.571000000000001,Plantaginaceae
7907,12,0,0,227,0,437.37,116.81200000000001,92.385,1.264,22.853,8386.5,329.135,100.337,139.219,46.192,58.406000000000006,50.882,18.903,8475.714,0.7909999999999999,11.703,24.193,0.738,0.8590000000000001,0.943,0.753,479.5,10791.615,0.733,0.7909999999999999,0.33,0.8759999999999999,0.377,0.614,8.66,0.414,0.644,9.514,0.41700000000000004,0.6459999999999999,9.565,0.40299999999999997,0.22699999999999998,5.3870000000000005,0.052000000000000005,1.338,0.42200000000000004,9.68,Plantaginaceae
6069,6,0,0,239,0,389.186,117.78399999999999,74.0,1.5919999999999999,18.762999999999998,6943.0,303.827,87.905,123.882,37.0,58.891999999999996,44.488,61.133,6845.526,0.628,5.69,24.956999999999997,0.557,0.746,0.8740000000000001,0.7809999999999999,874.0,8715.994,0.696,0.628,0.32,0.882,0.259,0.509,7.136,0.293,0.541,8.068999999999999,0.302,0.5489999999999999,8.318999999999999,0.285,0.18100000000000002,4.976,0.047,1.339,0.302,8.318999999999999,Plantaginaceae
10285,19,0,0,249,0,535.193,129.375,106.805,1.2109999999999999,31.048000000000002,12619.5,380.32,114.435,170.357,53.403,64.688,57.593999999999994,32.455999999999996,10852.593,0.826,10.11,27.849,0.782,0.885,0.815,0.711,2334.5,13817.951000000001,0.7440000000000001,0.826,0.36200000000000004,0.88,0.45299999999999996,0.6729999999999999,9.611,0.486,0.6970000000000001,10.277000000000001,0.496,0.705,10.502,0.478,0.295,6.571000000000001,0.055,1.35,0.499,10.555,Plantaginaceae
8237,4,0,0,220,0,401.186,119.541,89.024,1.3430000000000002,27.56,10350.0,335.88800000000003,102.40899999999999,127.70100000000001,44.512,59.77,51.286,33.811,8358.213,0.745,8.82,19.54,0.7340000000000001,0.857,0.7959999999999999,0.8370000000000001,2113.0,10642.007,0.774,0.745,0.317,0.865,0.121,0.348,4.916,0.131,0.36200000000000004,5.321000000000001,0.134,0.366,5.43,0.129,0.095,3.977,0.016,0.7070000000000001,0.134,5.45,Plantaginaceae
3654,10,0,0,255,0,321.404,110.291,42.0,2.6260000000000003,12.48,4324.0,259.72900000000004,68.209,102.306,21.0,55.145,39.183,124.92399999999999,3638.123,0.381,3.5060000000000002,28.271,0.382,0.618,0.845,0.8079999999999999,670.0,4632.202,0.789,0.381,0.275,0.851,0.7559999999999999,0.8690000000000001,13.26,0.765,0.8740000000000001,13.354000000000001,0.769,0.877,13.422,0.763,0.423,8.751,0.054000000000000006,1.21,0.787,13.735999999999999,Plantaginaceae
6456,9,0,0,227,0,404.35699999999997,129.07399999999998,75.758,1.704,20.445,8290.5,321.421,90.664,128.711,37.879,64.53699999999999,47.443999999999996,83.23,7679.901999999999,0.5870000000000001,5.2,25.326,0.493,0.7020000000000001,0.779,0.795,1834.5,9778.354,0.66,0.5870000000000001,0.33,0.878,0.33799999999999997,0.581,8.19,0.37,0.608,8.963,0.38,0.616,9.207,0.363,0.239,5.7989999999999995,0.047,1.2819999999999998,0.38,9.207,Plantaginaceae
3973,20,0,0,248,0,298.91900000000004,110.041,47.0,2.3409999999999997,12.398,4286.0,261.59,71.124,95.149,23.5,55.02,37.842,120.10799999999999,4062.018,0.42700000000000005,3.4530000000000003,22.49,0.418,0.6459999999999999,0.927,0.875,313.0,5171.9220000000005,0.768,0.42700000000000005,0.33399999999999996,0.894,1.412,1.188,18.596,1.367,1.169,17.935,1.2790000000000001,1.131,16.774,1.3530000000000002,0.22,4.064,0.204,2.761,1.446,18.96,Plantaginaceae
3566,24,0,0,248,0,294.635,111.01799999999999,41.0,2.708,11.151,3889.0,259.23900000000003,67.382,93.785,20.5,55.50899999999999,39.733000000000004,125.244,3574.927,0.369,3.55,24.344,0.368,0.607,0.917,0.88,323.0,4551.7390000000005,0.7829999999999999,0.369,0.319,0.8809999999999999,1.867,1.3659999999999999,21.462,1.7990000000000002,1.341,20.624000000000002,1.7,1.304,19.479,1.7890000000000001,0.228,3.648,0.223,2.6860000000000004,1.893,21.695,Plantaginaceae
3221,47,0,0,249,0,286.492,110.223,36.0,3.062,12.375,4285.0,254.18200000000002,64.04,91.193,18.0,55.111000000000004,38.513000000000005,132.204,3116.468,0.327,3.35,25.482,0.33799999999999997,0.581,0.752,0.887,1064.0,3968.01,0.812,0.327,0.307,0.863,3.9989999999999997,2.0,31.535,3.78,1.944,29.820999999999998,3.509,1.8730000000000002,27.679000000000002,3.762,0.371,3.1069999999999998,0.49200000000000005,3.948,3.9989999999999997,31.535,Plantaginaceae
4400,33,0,0,245,0,319.262,113.88600000000001,51.229,2.2230000000000003,16.917,6052.5,272.83799999999997,74.848,101.624,25.614,56.943000000000005,38.725,130.282,4582.209,0.45,3.3930000000000002,23.166,0.43200000000000005,0.657,0.727,0.855,1652.5,5834.25,0.754,0.45,0.317,0.8590000000000001,2.101,1.45,22.851999999999997,1.964,1.401,21.346,1.841,1.357,20.000999999999998,1.969,0.21,3.29,0.287,3.17,2.114,22.965,Plantaginaceae
5201,21,0,0,247,0,335.30400000000003,111.4,63.01,1.768,17.267,6043.0,285.685,81.376,106.73,31.505,55.7,41.492,73.782,5512.934,0.5660000000000001,4.831,21.616999999999997,0.534,0.73,0.861,0.852,842.0,7019.286,0.741,0.5660000000000001,0.355,0.8909999999999999,1.063,1.031,15.4,1.0859999999999999,1.042,15.640999999999998,1.083,1.041,15.599,1.077,0.365,6.886,0.105,1.8159999999999998,1.122,16.164,Plantaginaceae
5629,33,0,0,254,0,401.42800000000005,112.361,74.568,1.507,23.641,8345.0,300.246,84.65899999999999,127.779,37.284,56.181000000000004,43.132,62.516000000000005,6580.471,0.664,5.455,28.628,0.568,0.753,0.675,0.748,2716.0,8378.516,0.672,0.664,0.37200000000000005,0.8909999999999999,1.49,1.2209999999999999,18.183,1.561,1.249,18.972,1.548,1.244,18.815,1.5330000000000001,0.522,7.361000000000001,0.121,2.008,1.577,19.158,Plantaginaceae
5343,35,0,0,239,0,420.29900000000004,109.59,69.0,1.588,17.33,5966.5,287.87,82.48,133.785,34.5,54.795,42.477,58.038000000000004,5938.960999999999,0.63,5.5760000000000005,33.062,0.5660000000000001,0.753,0.895,0.685,623.5,7561.72,0.7070000000000001,0.63,0.353,0.884,1.608,1.268,18.155,1.7109999999999999,1.308,19.236,1.74,1.319,19.569000000000003,1.686,1.045,12.687999999999999,0.214,2.71,1.77,19.905,Plantaginaceae
4367,5,0,0,221,0,377.42800000000005,120.354,50.946999999999996,2.362,13.42,5074.0,282.324,74.567,120.139,25.473000000000003,60.177,38.563,154.63,4815.782,0.423,3.1010000000000004,32.62,0.384,0.62,0.861,0.748,707.0,6131.645,0.7120000000000001,0.423,0.40399999999999997,0.898,0.303,0.55,7.57,0.35100000000000003,0.593,8.777999999999999,0.36,0.6,8.986,0.33799999999999997,0.213,5.307,0.063,1.7409999999999999,0.36,8.986,Plantaginaceae
