Area,Mean,Mode,Min,Max,Median,Perimeter,*Feret,*Breadth,*AspRatio,*RFactor,*ConvexArea,*ConvexPerimeter,*ArEquivD,*PerEquivD,*MinR,*MaxR,*avgR,*VarianceR,*EquivEllAr,*ModRatio,*HaralickRatio,*ThinnessR,*Roundness,*Compactness,*Solidity,*Convexity,*Concavity,*ArBBox,*Rectang,*Sphericity,GLCM-Energy,GLCM-Homogeneity,Mean Red,Sqrt Mean Red,StD Red,Mean Green,Sqrt Mean Green,StD Green,Mean Blue,Sqrt Mean Blue,StD Blue,Mean RGB,Mean H,StD H,Mean S,StD S,Mean V,StD V,Label
9125,11,0,0,228,0,448.985,117.346,107.0,1.097,38.955,14361.0,350.785,107.788,142.916,53.5,58.673,54.081,8.517000000000001,9861.447,0.912,18.531,22.092,0.8440000000000001,0.919,0.635,0.7809999999999999,5236.0,12555.983999999999,0.727,0.912,0.40700000000000003,0.895,0.306,0.5529999999999999,7.818,0.33399999999999996,0.578,8.513,0.335,0.579,8.56,0.325,0.19,4.9430000000000005,0.036000000000000004,1.121,0.337,8.597000000000001,Plantaginaceae
9087,10,0,0,239,0,475.16900000000004,145.64700000000002,89.434,1.629,28.319000000000003,12957.5,366.23699999999997,107.564,151.251,44.717,72.82300000000001,54.301,87.319,10230.382,0.614,5.811,24.846999999999998,0.545,0.7390000000000001,0.701,0.7709999999999999,3870.5,13025.726,0.698,0.614,0.433,0.909,0.268,0.517,7.394,0.289,0.537,7.957999999999999,0.29600000000000004,0.544,8.149,0.284,0.16,4.691,0.040999999999999995,1.2009999999999998,0.3,8.273,Plantaginaceae
9756,20,0,0,248,0,510.666,130.3,102.0,1.2770000000000001,37.367,15296.0,367.51,111.45299999999999,162.55,51.0,65.15,55.803999999999995,29.074,10438.385,0.7829999999999999,10.349,26.73,0.732,0.855,0.638,0.72,5540.0,13290.565,0.7340000000000001,0.7829999999999999,0.359,0.894,0.493,0.7020000000000001,9.762,0.5589999999999999,0.748,11.050999999999998,0.5760000000000001,0.759,11.370999999999999,0.5429999999999999,0.34700000000000003,6.857,0.09300000000000001,2.055,0.5760000000000001,11.375,Plantaginaceae
7790,13,0,0,248,0,470.34,146.014,78.546,1.859,25.008000000000003,11471.5,357.279,99.59200000000001,149.714,39.273,73.007,50.648,142.088,9007.608,0.5379999999999999,4.249,28.398000000000003,0.465,0.682,0.679,0.76,3681.5,11468.843,0.679,0.5379999999999999,0.389,0.9,0.426,0.653,9.464,0.461,0.679,10.189,0.46399999999999997,0.6809999999999999,10.237,0.451,0.20199999999999999,5.013999999999999,0.064,1.5930000000000002,0.474,10.472999999999999,Plantaginaceae
5252,17,0,0,244,0,384.458,146.997,49.501999999999995,2.97,17.37,8021.5,329.096,81.774,122.37700000000001,24.750999999999998,73.498,43.868,249.843,5715.036999999999,0.337,2.775,28.143,0.309,0.556,0.655,0.856,2769.5,7276.611,0.722,0.337,0.434,0.9059999999999999,0.847,0.92,13.795,0.857,0.9259999999999999,13.892000000000001,0.8540000000000001,0.924,13.835999999999999,0.853,0.35100000000000003,6.808,0.11900000000000001,1.999,0.907,14.699000000000002,Plantaginaceae
6971,14,0,0,230,0,431.227,133.15,74.28,1.7930000000000001,18.38,7688.5,332.19,94.211,137.264,37.14,66.575,49.542,108.428,7767.943,0.5579999999999999,4.758,26.676,0.501,0.708,0.907,0.77,717.5,9890.453000000001,0.705,0.5579999999999999,0.4,0.9059999999999999,0.491,0.701,9.687000000000001,0.56,0.748,11.017999999999999,0.568,0.754,11.179,0.54,0.326,6.526,0.092,2.009,0.5720000000000001,11.24,Plantaginaceae
9291,24,0,0,247,0,470.48199999999997,121.083,107.404,1.127,26.269000000000002,9992.5,354.69699999999995,108.764,149.759,53.702,60.541000000000004,54.458,9.221,10213.881,0.887,17.934,23.825,0.807,0.898,0.93,0.754,701.5,13004.716999999999,0.7140000000000001,0.887,0.41,0.905,0.642,0.8009999999999999,11.513,0.7020000000000001,0.838,12.559000000000001,0.7090000000000001,0.8420000000000001,12.695,0.684,0.431,7.9239999999999995,0.081,1.7480000000000002,0.713,12.767999999999999,Plantaginaceae
7875,20,0,0,244,0,430.399,114.495,91.929,1.245,23.89,8593.0,329.44300000000004,100.134,137.0,45.964,57.247,49.79600000000001,23.154,8266.578000000001,0.8029999999999999,10.347999999999999,23.523000000000003,0.765,0.875,0.9159999999999999,0.765,718.0,10525.333999999999,0.748,0.8029999999999999,0.409,0.904,0.615,0.784,11.2,0.677,0.823,12.261,0.684,0.8270000000000001,12.386,0.659,0.342,6.898,0.099,1.983,0.695,12.588,Plantaginaceae
3971,44,0,0,250,0,308.57599999999996,111.288,45.0,2.4730000000000003,15.042,5259.0,262.246,71.10600000000001,98.223,22.5,55.644,40.900999999999996,106.665,3933.24,0.40399999999999997,3.96,23.979,0.408,0.639,0.755,0.85,1288.0,5007.956,0.7929999999999999,0.40399999999999997,0.379,0.887,3.071,1.7519999999999998,27.531999999999996,2.8760000000000003,1.696,25.76,2.725,1.651,24.397,2.89,0.504,7.816,0.408,3.721,3.0989999999999998,27.752,Plantaginaceae
4817,4,0,0,225,0,339.83099999999996,108.559,59.565,1.8230000000000002,20.305,6925.0,274.573,78.315,108.171,29.783,54.278999999999996,40.277,72.883,5078.644,0.5489999999999999,4.718,23.974,0.52,0.721,0.696,0.8079999999999999,2108.0,6466.331,0.745,0.5489999999999999,0.413,0.898,0.235,0.485,6.659,0.268,0.517,7.582000000000001,0.27699999999999997,0.526,7.851,0.26,0.16899999999999998,4.7989999999999995,0.048,1.402,0.27699999999999997,7.851,Plantaginaceae
5683,3,0,0,226,0,403.42800000000005,112.947,69.161,1.633,18.612000000000002,6604.0,299.992,85.064,128.415,34.58,56.473,43.465,60.003,6135.133000000001,0.612,5.611000000000001,28.639,0.5670000000000001,0.753,0.861,0.7440000000000001,921.0,7811.494000000001,0.728,0.612,0.415,0.897,0.133,0.365,5.015,0.156,0.395,5.8870000000000005,0.162,0.402,6.109,0.15,0.09699999999999999,3.661,0.032,1.213,0.162,6.1160000000000005,Plantaginaceae
8197,141,0,0,253,0,588.122,133.989,91.55,1.464,22.000999999999998,9261.0,356.635,102.16,187.205,45.775,66.994,52.132,76.958,9634.19,0.6829999999999999,5.943,42.196999999999996,0.581,0.762,0.885,0.606,1064.0,12266.632,0.6679999999999999,0.6829999999999999,0.409,0.9059999999999999,4.3069999999999995,2.075,30.391,4.475,2.115,31.378,4.503,2.122,31.561999999999998,4.428,1.7369999999999999,15.470999999999998,0.48,4.071000000000001,4.624,32.426,Plantaginaceae
6650,3,0,0,248,0,393.87199999999996,144.917,62.681000000000004,2.312,23.291999999999998,10604.0,339.971,92.01700000000001,125.37299999999999,31.340999999999998,72.459,46.841,199.39700000000002,7134.222,0.433,3.3169999999999997,23.329,0.40299999999999997,0.635,0.627,0.863,3954.0,9083.574,0.732,0.433,0.59,0.917,0.126,0.355,5.24,0.135,0.36700000000000005,5.502000000000001,0.13699999999999998,0.371,5.607,0.133,0.043,2.362,0.026000000000000002,1.202,0.14400000000000002,5.8629999999999995,Plantaginaceae
5158,3,0,0,218,0,366.215,112.579,64.811,1.7369999999999999,22.074,7807.0,288.461,81.039,116.57,32.406,56.288999999999994,41.479,91.369,5730.552,0.5760000000000001,4.3389999999999995,26.000999999999998,0.518,0.72,0.6609999999999999,0.7879999999999999,2649.0,7296.365,0.7070000000000001,0.5760000000000001,0.406,0.9,0.146,0.382,5.26,0.16699999999999998,0.408,5.987,0.16899999999999998,0.41100000000000003,6.072,0.161,0.102,3.648,0.027000000000000003,1.012,0.16899999999999998,6.072,Plantaginaceae
5868,36,0,0,240,0,428.19800000000004,110.277,73.91199999999999,1.492,21.669,7507.0,298.471,86.43700000000001,136.3,36.955999999999996,55.138000000000005,43.155,50.993,6401.594,0.67,6.042999999999999,31.246,0.614,0.784,0.782,0.6970000000000001,1639.0,8150.762,0.72,0.67,0.405,0.903,1.499,1.225,17.523,1.6030000000000002,1.266,18.688,1.636,1.2790000000000001,19.070999999999998,1.58,0.9259999999999999,11.415999999999999,0.2,2.6,1.659,19.331,Plantaginaceae
5080,107,0,0,254,0,402.399,109.385,64.0,1.709,26.765,9197.5,286.416,80.42399999999999,128.088,32.0,54.692,41.318999999999996,72.277,5498.272,0.585,4.86,31.875,0.541,0.735,0.552,0.7120000000000001,4117.5,7000.616999999999,0.726,0.585,0.41100000000000003,0.893,5.483,2.342,34.972,5.42,2.3280000000000003,34.455999999999996,5.421,2.3280000000000003,34.453,5.441,2.545,21.499000000000002,0.499,3.5460000000000003,5.682,36.123000000000005,Plantaginaceae
6404,50,0,0,243,0,468.24,113.00399999999999,76.317,1.4809999999999999,20.339000000000002,7220.5,306.58799999999997,90.29899999999999,149.045,38.158,56.501999999999995,45.114,50.059,6773.387,0.675,6.376,34.236,0.639,0.799,0.887,0.655,816.5,8624.144,0.743,0.675,0.419,0.9109999999999999,1.893,1.376,19.565,2.039,1.4280000000000002,20.987,2.079,1.442,21.398000000000003,2.004,1.077,12.116,0.264,3.113,2.105,21.666999999999998,Plantaginaceae
7585,11,0,0,225,0,418.25699999999995,144.267,71.002,2.032,34.241,15519.0,348.36,98.273,133.135,35.501,72.134,48.403999999999996,170.791,8044.99,0.49200000000000005,3.7039999999999997,23.064,0.46399999999999997,0.6809999999999999,0.489,0.833,7934.0,10243.2,0.74,0.49200000000000005,0.375,0.905,0.35700000000000004,0.598,8.353,0.39299999999999996,0.627,9.151,0.409,0.639,9.515,0.386,0.24600000000000002,5.92,0.067,1.714,0.413,9.605,Plantaginaceae
7816,154,0,0,255,0,495.855,131.484,80.35,1.636,31.074,12835.5,342.415,99.758,157.836,40.175,65.742,49.626999999999995,105.125,8297.488000000001,0.611,4.84,31.458000000000002,0.5760000000000001,0.759,0.609,0.691,5019.5,10564.688999999998,0.74,0.611,0.376,0.903,5.026,2.242,33.272,5.065,2.251,33.437,5.079,2.254,33.508,5.0569999999999995,2.455,19.924,0.358,2.928,5.212999999999999,34.405,Plantaginaceae
5106,50,0,0,248,0,428.056,126.12700000000001,61.0,2.068,29.439,11665.0,297.74,80.63,136.254,30.5,63.063,44.585,128.486,6042.651,0.484,3.9330000000000003,35.885999999999996,0.409,0.639,0.43799999999999994,0.696,6559.0,7693.741999999999,0.664,0.484,0.384,0.914,2.509,1.584,23.351999999999997,2.5469999999999997,1.5959999999999999,23.593000000000004,2.5580000000000003,1.599,23.68,2.5380000000000003,1.327,14.259,0.252,2.738,2.65,24.563000000000002,Plantaginaceae
7108,128,0,0,254,0,513.394,137.306,74.057,1.854,32.914,14198.0,340.852,95.132,163.418,37.028,68.653,48.486999999999995,127.902,7986.293000000001,0.539,4.287,37.080999999999996,0.48,0.693,0.501,0.664,7090.0,10168.464,0.6990000000000001,0.539,0.304,0.866,4.605,2.146,31.873,4.643,2.155,32.006,4.678999999999999,2.1630000000000003,32.242,4.6419999999999995,2.15,19.323,0.39399999999999996,3.25,4.816,33.195,Plantaginaceae
156754,51,0,0,254,0,1676.3339999999998,479.851,431.0,1.113,106.177,160061.0,1432.626,446.75,533.594,215.5,239.926,224.42700000000002,109.819,162432.741,0.898,21.416,17.927,0.867,0.9309999999999999,0.9790000000000001,0.855,3307.0,206815.789,0.758,0.898,0.402,0.9520000000000001,0.08,0.28300000000000003,4.23,0.087,0.295,4.523,0.087,0.295,4.5169999999999995,0.085,0.037000000000000005,2.21,0.012,0.7829999999999999,0.09,4.658,Solanaceae
125362,142,0,0,246,0,1895.846,442.51199999999994,375.681,1.178,92.616,128754.0,1289.187,399.52,603.467,187.84,221.25599999999997,200.275,182.965,130567.256,0.8490000000000001,14.806,28.671,0.815,0.903,0.9740000000000001,0.68,3392.0,166243.394,0.754,0.8490000000000001,0.405,0.953,0.253,0.503,6.907,0.303,0.551,8.235,0.317,0.563,8.607999999999999,0.29100000000000004,0.183,4.987,0.069,1.98,0.318,8.622,Solanaceae
60396,50,0,0,230,0,1267.492,433.038,178.0,2.4330000000000003,45.756,62247.5,1020.3580000000001,277.306,403.455,89.0,216.519,155.214,1826.5770000000002,60539.105,0.41100000000000003,3.6319999999999997,26.6,0.41,0.64,0.97,0.805,1851.5,77080.783,0.784,0.41100000000000003,0.414,0.9359999999999999,0.18600000000000003,0.431,5.867999999999999,0.225,0.474,7.077000000000001,0.233,0.483,7.343,0.215,0.13699999999999998,4.298,0.052000000000000005,1.733,0.233,7.346,Solanaceae
115869,165,0,0,251,0,1893.094,445.647,358.527,1.2429999999999999,85.896,120258.0,1250.482,384.095,602.59,179.263,222.82299999999998,191.488,264.45799999999997,125487.994,0.805,11.775,30.93,0.743,0.862,0.9640000000000001,0.6609999999999999,4389.0,159776.27599999998,0.725,0.805,0.405,0.9520000000000001,0.36,0.6,9.148,0.371,0.609,9.325,0.368,0.607,9.236,0.36700000000000005,0.10300000000000001,3.555,0.05,1.5019999999999998,0.38799999999999996,9.732999999999999,Solanaceae
130036,248,0,0,252,0,2154.054,453.971,364.0,1.247,94.061,134149.0,1327.111,406.899,685.6569999999999,182.0,226.986,202.923,266.036,129783.57199999999,0.802,12.440999999999999,35.681999999999995,0.8029999999999999,0.8959999999999999,0.9690000000000001,0.616,4113.0,165245.577,0.787,0.802,0.405,0.953,0.431,0.6559999999999999,9.089,0.509,0.7140000000000001,10.687000000000001,0.529,0.727,11.097000000000001,0.49,0.307,6.519,0.10800000000000001,2.459,0.53,11.112,Solanaceae
112417,2,0,0,221,0,1386.095,434.836,315.712,1.3769999999999998,83.875,114580.0,1229.623,378.33,441.208,157.856,217.418,190.826,475.11800000000005,107821.739,0.726,8.755,17.09,0.757,0.87,0.981,0.887,2163.0,137282.90099999998,0.8190000000000001,0.726,0.491,0.971,0.005,0.07,0.95,0.006,0.077,1.147,0.006,0.079,1.2,0.006,0.004,0.703,0.001,0.285,0.006,1.2,Solanaceae
124447,4,0,0,222,0,1458.386,437.439,369.0,1.185,98.071,134775.0,1272.142,398.059,464.219,184.5,218.72,198.838,127.525,126775.07800000001,0.8440000000000001,17.608,17.090999999999998,0.828,0.91,0.9229999999999999,0.872,10328.0,161415.042,0.7709999999999999,0.8440000000000001,0.516,0.971,0.006999999999999999,0.085,1.145,0.009000000000000001,0.095,1.4380000000000002,0.009000000000000001,0.096,1.443,0.009000000000000001,0.005,0.8059999999999999,0.002,0.35,0.009000000000000001,1.4569999999999999,Solanaceae
46285,4,0,0,204,0,1153.685,431.845,140.0,3.085,36.06,48921.5,979.821,242.75900000000001,367.22900000000004,70.0,215.922,141.986,2451.888,47483.825,0.324,2.867,28.756,0.316,0.562,0.946,0.8490000000000001,2636.5,60458.282999999996,0.7659999999999999,0.324,0.41200000000000003,0.9590000000000001,0.021,0.14400000000000002,1.815,0.027999999999999997,0.166,2.421,0.03,0.17300000000000001,2.6189999999999998,0.026000000000000002,0.018000000000000002,1.5659999999999998,0.01,0.8909999999999999,0.03,2.6189999999999998,Solanaceae
121752,51,0,0,223,0,1700.41,433.88699999999994,358.70599999999996,1.21,104.23299999999999,142080.0,1274.701,393.725,541.257,179.35299999999998,216.94400000000002,198.144,124.882,122237.844,0.8270000000000001,17.730999999999998,23.748,0.823,0.907,0.857,0.75,20328.0,155638.057,0.782,0.8270000000000001,0.51,0.971,0.08800000000000001,0.29600000000000004,3.8480000000000003,0.114,0.33799999999999997,4.9719999999999995,0.121,0.348,5.268,0.10800000000000001,0.071,3.109,0.036000000000000004,1.631,0.121,5.268,Solanaceae
151149,125,0,0,245,0,2060.532,484.869,408.17400000000004,1.188,102.758,156528.0,1417.713,438.69,655.888,204.08700000000002,242.435,220.22099999999998,178.592,155438.816,0.8420000000000001,16.479,28.09,0.8190000000000001,0.905,0.966,0.688,5379.0,197910.848,0.764,0.8420000000000001,0.544,0.97,0.188,0.434,6.028,0.222,0.47100000000000003,7.064,0.22899999999999998,0.478,7.2860000000000005,0.213,0.135,4.322,0.045,1.581,0.22899999999999998,7.297999999999999,Solanaceae
130243,9,0,0,240,0,1550.8120000000001,454.75699999999995,377.135,1.206,96.766,138246.0,1321.975,407.223,493.639,188.567,227.37900000000002,203.63299999999998,314.47,134699.545,0.8290000000000001,11.482999999999999,18.465999999999998,0.802,0.895,0.9420000000000001,0.852,8003.0,171504.78699999998,0.759,0.8290000000000001,0.5770000000000001,0.973,0.017,0.13,1.774,0.02,0.142,2.101,0.021,0.146,2.214,0.019,0.012,1.2690000000000001,0.005,0.5429999999999999,0.021,2.225,Solanaceae
138559,30,0,0,251,0,1628.771,457.81300000000005,406.99300000000005,1.125,128.57399999999998,184923.0,1352.661,420.022,518.4540000000001,203.49599999999998,228.907,210.204,101.734,146340.696,0.889,20.840999999999998,19.146,0.8420000000000001,0.917,0.7490000000000001,0.83,46364.0,186326.76100000003,0.7440000000000001,0.889,0.575,0.973,0.052000000000000005,0.22899999999999998,3.39,0.057999999999999996,0.24100000000000002,3.7289999999999996,0.055999999999999994,0.237,3.5989999999999998,0.055999999999999994,0.022000000000000002,1.5290000000000001,0.01,0.715,0.059000000000000004,3.7960000000000003,Solanaceae
152689,107,0,0,242,0,1820.719,496.37199999999996,408.99199999999996,1.214,103.68299999999999,161683.5,1426.309,440.91900000000004,579.553,204.49599999999998,248.18599999999998,220.52,212.40200000000002,159445.409,0.8240000000000001,15.130999999999998,21.711,0.789,0.888,0.9440000000000001,0.7829999999999999,8994.5,203012.2,0.752,0.8240000000000001,0.574,0.9740000000000001,0.157,0.397,5.471,0.18899999999999997,0.434,6.5120000000000005,0.19399999999999998,0.44,6.697,0.18,0.109,3.799,0.040999999999999995,1.5330000000000001,0.195,6.724,Solanaceae
137757,223,0,0,254,0,2070.331,469.282,388.0,1.209,97.87700000000001,144300.0,1361.067,418.805,659.007,194.0,234.641,210.60299999999998,251.457,143006.541,0.8270000000000001,13.280999999999999,31.115,0.7959999999999999,0.892,0.955,0.657,6543.0,182081.583,0.757,0.8270000000000001,0.578,0.9740000000000001,0.36700000000000005,0.606,8.425,0.431,0.657,9.844,0.44799999999999995,0.67,10.24,0.41600000000000004,0.265,6.136,0.08900000000000001,2.213,0.449,10.252,Solanaceae
131390,590,0,0,255,0,2052.189,461.686,361.0,1.2790000000000001,147.612,214101.5,1325.158,409.01199999999994,653.232,180.5,230.843,206.72299999999998,221.075,130901.26,0.782,13.902999999999999,32.053000000000004,0.785,0.8859999999999999,0.614,0.6459999999999999,82711.5,166668.661,0.7879999999999999,0.782,0.583,0.975,1.1,1.0490000000000002,15.677,1.173,1.083,16.559,1.179,1.0859999999999999,16.627,1.151,0.49700000000000005,8.213,0.146,2.6010000000000004,1.208,17.049,Solanaceae
127060,317,0,0,246,0,2092.13,456.991,377.0,1.212,92.791,133218.5,1320.18,402.216,665.946,188.5,228.49599999999998,201.46599999999998,216.864,135312.87300000002,0.825,13.681,34.448,0.775,0.88,0.9540000000000001,0.631,6158.5,172285.7,0.737,0.825,0.57,0.9740000000000001,0.555,0.745,10.2,0.667,0.8170000000000001,12.209000000000001,0.6970000000000001,0.835,12.748,0.64,0.405,7.425,0.154,2.9960000000000004,0.698,12.759,Solanaceae
153692,296,0,0,248,0,2344.179,487.37,420.843,1.158,104.594,160145.5,1439.7279999999998,442.365,746.175,210.422,243.685,220.408,250.322,161090.343,0.863,13.931,35.754,0.8240000000000001,0.9079999999999999,0.96,0.614,6453.5,205106.595,0.7490000000000001,0.863,0.519,0.973,0.435,0.659,9.127,0.514,0.7170000000000001,10.720999999999998,0.535,0.731,11.15,0.494,0.322,6.767,0.11,2.5540000000000003,0.536,11.167,Solanaceae
145999,108,0,0,250,0,1900.785,465.18800000000005,424.0,1.097,179.11599999999999,261765.5,1395.4289999999999,431.152,605.039,212.0,232.59400000000002,215.968,80.366,154911.75199999998,0.9109999999999999,24.090999999999998,24.747,0.8590000000000001,0.927,0.5579999999999999,0.7340000000000001,115766.5,197239.76899999997,0.74,0.9109999999999999,0.532,0.9740000000000001,0.172,0.415,5.903,0.19699999999999998,0.444,6.694,0.201,0.449,6.822,0.19,0.09699999999999999,3.5810000000000004,0.040999999999999995,1.486,0.205,6.9670000000000005,Solanaceae
124525,47,0,0,225,0,1810.861,481.25300000000004,348.398,1.381,133.534,201889.5,1312.013,398.184,576.415,174.199,240.62599999999998,199.15599999999998,631.123,131685.82,0.7240000000000001,7.9270000000000005,26.334,0.685,0.8270000000000001,0.617,0.725,77364.5,167667.593,0.743,0.7240000000000001,0.5720000000000001,0.975,0.085,0.29100000000000004,3.927,0.10300000000000001,0.321,4.777,0.107,0.32799999999999996,4.978,0.098,0.063,2.917,0.025,1.212,0.107,4.98,Solanaceae
138736,158,0,0,243,0,2073.486,475.034,378.74699999999996,1.254,157.362,234841.5,1364.03,420.291,660.0110000000001,189.37400000000002,237.517,211.15200000000002,261.678,141307.054,0.797,13.052999999999999,30.989,0.7829999999999999,0.885,0.591,0.6579999999999999,96105.5,179917.729,0.7709999999999999,0.797,0.528,0.9740000000000001,0.256,0.506,6.966,0.304,0.551,8.228,0.316,0.562,8.564,0.292,0.184,5.045,0.067,1.972,0.317,8.581,Solanaceae
132894,142,0,0,244,0,1982.089,465.465,385.575,1.207,94.44200000000001,138103.0,1332.68,411.346,630.918,192.787,232.733,205.53599999999997,270.884,140956.708,0.828,12.488,29.561999999999998,0.7809999999999999,0.884,0.9620000000000001,0.672,5209.0,179471.655,0.74,0.828,0.465,0.97,0.24,0.49,6.746,0.287,0.536,8.024,0.298,0.545,8.316,0.275,0.168,4.768,0.064,1.911,0.298,8.338,Solanaceae
137605,228,0,0,249,0,2306.3379999999997,459.593,410.969,1.1179999999999999,171.351,247405.5,1364.381,418.574,734.13,205.484,229.797,209.043,163.416,148344.751,0.894,16.352999999999998,38.656,0.8290000000000001,0.9109999999999999,0.556,0.5920000000000001,109800.5,188878.40300000002,0.7290000000000001,0.894,0.45399999999999996,0.9690000000000001,0.37,0.609,8.35,0.44299999999999995,0.665,9.936,0.461,0.679,10.355,0.425,0.27,6.082000000000001,0.1,2.379,0.462,10.365,Solanaceae
126727,16,0,0,245,0,1529.859,435.43699999999995,382.0,1.14,155.083,212148.0,1292.014,401.689,486.969,191.0,217.718,200.922,97.44,130640.591,0.877,20.354,18.469,0.851,0.922,0.597,0.845,85421.0,166336.767,0.762,0.877,0.488,0.971,0.027999999999999997,0.168,2.266,0.035,0.187,2.7960000000000003,0.036000000000000004,0.19,2.887,0.033,0.02,1.6119999999999999,0.01,0.7979999999999999,0.037000000000000005,2.924,Solanaceae
