*Elongation,*Bending Energy,*Jaggedness,*Circularity,*Endocarp,Distance CM-FB,StD,Skewness,Kurtosis,Intensity sum,Uniformity,Entropy,Smothness R,GLCM-Contrast,GLCM-Correlation,Label
3.048,0.22699999999999998,0.573,0.32799999999999996,56409.844000000005,95.595,4.258,26.319000000000003,696.0269999999999,4930837,0.997,0.023,0.0002788,185.495,0.9570000000000001,Asteraceae
2.625,0.022000000000000002,0.617,0.381,57120.744000000006,70.179,3.7569999999999997,29.873,898.307,4980762,0.998,0.018000000000000002,0.000217,181.78400000000002,0.9590000000000001,Asteraceae
2.623,0.043,0.617,0.381,37913.521,17.914,6.021,19.864,396.41900000000004,3330998,0.995,0.039,0.0005572999999999999,185.40400000000002,0.958,Asteraceae
2.635,0.386,0.616,0.38,36709.793,14.597999999999999,6.185,19.166,368.994,3227754,0.9940000000000001,0.042,0.000588,191.22299999999998,0.956,Asteraceae
4.217,3.563,0.48700000000000004,0.237,29381.455,6.485,8.982999999999999,13.698,188.231,2626018,0.9890000000000001,0.078,0.001,189.30200000000002,0.956,Asteraceae
3.719,6.569,0.519,0.26899999999999996,26809.035,17.928,6.8,17.586,310.23,2386793,0.993,0.049,0.0007106,174.535,0.96,Asteraceae
4.004,0.22399999999999998,0.5,0.25,29260.261000000002,16.743,9.59,11.296,126.59899999999999,2618306,0.9840000000000001,0.106,0.001,200.924,0.953,Asteraceae
2.0380000000000003,0.161,0.7,0.491,21682.895,14.924000000000001,3.738,35.243,1262.878,1909906,0.998,0.013000000000000001,0.00021480000000000002,210.39,0.9520000000000001,Asteraceae
2.124,0.057999999999999996,0.6859999999999999,0.47100000000000003,74708.394,21.469,6.976,30.694000000000003,941.923,17318,0.998,0.017,0.0007479,352.048,0.97,Brassicaceae
1.4780000000000002,0.003,0.8220000000000001,0.6759999999999999,113648.597,43.512,21.886999999999997,10.710999999999999,112.806,233371,0.983,0.11,0.006999999999999999,392.168,0.9740000000000001,Brassicaceae
2.095,0.879,0.691,0.47700000000000004,111548.93800000001,31.162,13.390999999999998,17.101,291.297,88667,0.993,0.051,0.003,401.76300000000003,0.973,Brassicaceae
1.7469999999999999,0.247,0.757,0.5720000000000001,104943.979,12.825999999999999,4.717,44.985,2027.832,11193,0.9990000000000001,0.009000000000000001,0.0003421,406.901,0.972,Brassicaceae
2.036,0.141,0.701,0.491,93588.60699999999,20.986,11.853,19.422,376.5,58124,0.995,0.04,0.002,399.55300000000005,0.973,Brassicaceae
2.158,0.001,0.6809999999999999,0.46299999999999997,92859.683,11.318,6.659,32.471,1055.0739999999998,19401,0.998,0.016,0.0006814,394.231,0.9740000000000001,Brassicaceae
2.08,1.169,0.693,0.48100000000000004,87478.612,12.302999999999999,6.69,32.476,1056.337,18378,0.998,0.016,0.0006877000000000001,402.164,0.973,Brassicaceae
2.022,0.12,0.703,0.495,99797.754,20.46,6.356,33.245,1105.379,19405,0.998,0.015,0.0006209,452.876,0.9740000000000001,Brassicaceae
2.2430000000000003,8.033,0.6679999999999999,0.446,101381.33300000001,43.138000000000005,8.163,26.644000000000002,710.273,31641,0.997,0.023,0.001,453.115,0.975,Brassicaceae
2.252,0.03,0.6659999999999999,0.444,87513.21,39.813,7.499,28.886,836.74,23220,0.998,0.02,0.0008641,471.477,0.975,Brassicaceae
2.839,3.592,0.593,0.35200000000000004,81924.345,16.029,9.799,21.432,458.276,38240,0.996,0.033,0.001,447.346,0.973,Brassicaceae
1.828,1.21,0.74,0.547,81854.205,31.522,5.691,37.336,1395.329,12708,0.9990000000000001,0.012,0.0004978,466.34,0.972,Brassicaceae
2.0069999999999997,0.11800000000000001,0.706,0.498,76513.352,38.89,5.92,35.787,1280.9489999999998,12900,0.998,0.013000000000000001,0.0005386,493.908,0.971,Brassicaceae
2.166,0.005,0.679,0.462,57912.685,12.81,6.245,34.467,1188.503,10737,0.998,0.013999999999999999,0.0005995,440.17699999999996,0.973,Brassicaceae
2.326,0.035,0.6559999999999999,0.43,104478.634,16.164,9.574,22.444000000000003,502.85400000000004,45327,0.996,0.031,0.001,492.825,0.953,Brassicaceae
2.161,0.013000000000000001,0.68,0.46299999999999997,106604.83,31.022,8.129,26.730999999999998,714.313,32971,0.997,0.022000000000000002,0.001,501.79400000000004,0.951,Brassicaceae
3.0010000000000003,0.042,0.5770000000000001,0.33299999999999996,77324.298,19.997,9.34,22.079,486.36199999999997,33429,0.996,0.031,0.001,489.819,0.9470000000000001,Brassicaceae
1.8130000000000002,0.028999999999999998,0.743,0.552,85879.715,22.135,9.106,25.319000000000003,641.196,31457,0.997,0.025,0.001,486.348,0.9470000000000001,Brassicaceae
2.546,0.040999999999999995,0.627,0.39299999999999996,79658.44,28.61,11.857999999999999,17.75,313.715,54226,0.9940000000000001,0.047,0.002,501.458,0.945,Brassicaceae
2.427,0.017,0.642,0.41200000000000003,66306.494,27.006999999999998,10.607000000000001,20.247,408.756,35473,0.995,0.037000000000000005,0.002,493.885,0.9440000000000001,Brassicaceae
2.815,0.006,0.596,0.355,67533.511,63.641000000000005,15.913,13.299000000000001,175.312,82422,0.9890000000000001,0.08,0.004,503.978,0.9440000000000001,Brassicaceae
1.5919999999999999,0.18899999999999997,0.792,0.628,114116.82699999999,20.274,4.518,46.363,2151.4,11284,0.9990000000000001,0.008,0.0003139,488.86300000000006,0.9229999999999999,Brassicaceae
2.8360000000000003,0.12300000000000001,0.594,0.353,94225.509,27.663,10.298,20.835,432.93800000000005,47464,0.995,0.035,0.002,477.634,0.924,Brassicaceae
2.8760000000000003,0.009000000000000001,0.59,0.348,83334.445,25.866,11.427999999999999,18.7,348.57300000000004,51976,0.9940000000000001,0.043,0.002,480.88199999999995,0.924,Brassicaceae
3.1069999999999998,0.37799999999999995,0.5670000000000001,0.322,61833.595,3.109,11.932,17.764,314.08799999999997,42523,0.9940000000000001,0.046,0.002,481.025,0.924,Brassicaceae
2.36,0.07400000000000001,0.6509999999999999,0.424,58775.928,15.258,10.818,21.213,449.38800000000003,30685,0.996,0.034,0.002,502.83099999999996,0.9209999999999999,Brassicaceae
2.227,0.086,0.67,0.449,62343.945,44.092,6.225,34.076,1161.3339999999998,11645,0.998,0.013999999999999999,0.0005957000000000001,498.62699999999995,0.9209999999999999,Brassicaceae
2.439,0.396,0.64,0.41,55243.27099999999,22.223000000000003,9.304,22.469,503.855,23418,0.996,0.03,0.001,479.51199999999994,0.92,Brassicaceae
2.0069999999999997,0.11699999999999999,0.706,0.498,100699.74900000001,31.362,15.258,15.197000000000001,229.52700000000002,102560,0.991,0.061,0.004,425.793,0.938,Brassicaceae
2.905,0.22399999999999998,0.5870000000000001,0.344,112549.63900000001,41.056000000000004,8.45,25.543000000000003,651.974,37938,0.997,0.024,0.001,361.014,0.9590000000000001,Brassicaceae
2.8819999999999997,0.278,0.589,0.34700000000000003,86788.88900000001,22.978,11.306,18.765,350.904,53329,0.9940000000000001,0.043,0.002,364.42,0.9570000000000001,Brassicaceae
2.0140000000000002,0.04,0.705,0.49700000000000005,75566.519,28.996,7.986000000000001,26.32,691.5310000000001,23345,0.997,0.022000000000000002,0.0009798,361.577,0.958,Brassicaceae
2.522,0.433,0.63,0.397,67836.832,33.66,7.973,26.393,696.922,20975,0.997,0.023,0.0009766,356.39300000000003,0.9590000000000001,Brassicaceae
2.702,0.057,0.608,0.37,48817.413,42.365,9.525,21.84,475.909,21854,0.996,0.032,0.001,352.17699999999996,0.96,Brassicaceae
1.8330000000000002,0.049,0.7390000000000001,0.546,5266.026999999999,10.347999999999999,12.556,18.186,329.649,3883,0.9940000000000001,0.042,0.002,1659.089,0.873,Plantaginaceae
1.733,0.177,0.76,0.5770000000000001,9175.944,14.687999999999999,5.358,40.169000000000004,1614.9289999999999,1287,0.9990000000000001,0.009000000000000001,0.00044130000000000005,1305.335,0.9259999999999999,Plantaginaceae
1.9340000000000002,0.278,0.7190000000000001,0.517,7015.773,14.177999999999999,8.049,26.068,679.595,2301,0.997,0.021,0.0009954,1598.832,0.8909999999999999,Plantaginaceae
1.8419999999999999,0.299,0.737,0.5429999999999999,6028.714,7.2170000000000005,21.609,10.25,103.44,13443,0.981,0.12300000000000001,0.006999999999999999,1530.1789999999999,0.89,Plantaginaceae
1.642,8.496,0.78,0.609,5704.411999999999,20.168,5.457000000000001,38.965,1518.655,849,0.9990000000000001,0.009000000000000001,0.0004577,1567.8339999999998,0.8959999999999999,Plantaginaceae
2.8810000000000002,0.27699999999999997,0.589,0.34700000000000003,7432.807,16.009,27.97,7.672999999999999,57.076,28660,0.968,0.20600000000000002,0.012,1485.786,0.905,Plantaginaceae
2.548,0.076,0.626,0.392,4850.559,16.246,17.336,12.372,151.54399999999998,7345,0.987,0.084,0.005,1696.0479999999998,0.8740000000000001,Plantaginaceae
1.528,0.037000000000000005,0.809,0.654,7588.571999999999,13.94,5.315,40.015,1601.9360000000001,1061,0.9990000000000001,0.009000000000000001,0.0004342,1132.327,0.943,Plantaginaceae
1.925,0.932,0.721,0.519,7469.63,5.018,9.237,22.934,524.616,3182,0.996,0.026000000000000002,0.001,1097.569,0.9440000000000001,Plantaginaceae
1.986,0.019,0.71,0.504,5679.814,4.9719999999999995,7.837000000000001,27.579,760.3910000000001,1726,0.997,0.018000000000000002,0.0009436,1078.761,0.945,Plantaginaceae
2.2159999999999997,0.14800000000000002,0.672,0.451,9749.806999999999,10.954,10.125,21.191999999999997,448.911,4921,0.996,0.032,0.002,1108.803,0.943,Plantaginaceae
1.555,0.08800000000000001,0.802,0.643,7835.814,10.619000000000002,5.223,40.582,1645.795,1060,0.9990000000000001,0.009000000000000001,0.0004194,1158.5919999999999,0.941,Plantaginaceae
2.25,1.445,0.667,0.445,3332.5959999999995,16.956,13.335999999999999,17.524,306.892,2788,0.993,0.043,0.003,1258.478,0.9309999999999999,Plantaginaceae
2.015,0.331,0.7040000000000001,0.496,6051.643,11.63,8.777999999999999,24.226,585.9259999999999,2339,0.997,0.024,0.001,1183.718,0.94,Plantaginaceae
1.79,0.062,0.747,0.5589999999999999,3674.0809999999997,11.536,17.747,13.068,169.078,5374,0.988,0.07200000000000001,0.005,972.37,0.95,Plantaginaceae
1.9369999999999998,0.081,0.718,0.516,3271.365,8.644,20.51,11.404000000000002,128.32,6379,0.985,0.095,0.006,1110.888,0.943,Plantaginaceae
2.028,0.10400000000000001,0.7020000000000001,0.493,2934.508,10.259,29.679000000000002,7.763999999999999,58.315,12120,0.9690000000000001,0.185,0.013000000000000001,1254.29,0.935,Plantaginaceae
1.8430000000000002,0.07,0.737,0.542,4080.738,2.972,21.39,10.782,114.36399999999999,8662,0.983,0.106,0.006999999999999999,1191.65,0.9390000000000001,Plantaginaceae
1.72,0.16699999999999998,0.762,0.581,4865.696,11.58,15.527999999999999,14.397,206.02200000000002,5602,0.99,0.064,0.004,1053.455,0.946,Plantaginaceae
2.278,0.071,0.6629999999999999,0.439,5227.572,26.531,18.643,12.134,145.93200000000002,8630,0.987,0.08900000000000001,0.005,1033.22,0.9470000000000001,Plantaginaceae
2.6310000000000002,0.087,0.617,0.38,4922.701,13.690999999999999,18.969,11.177999999999999,123.189,9012,0.9840000000000001,0.102,0.006,1025.089,0.9470000000000001,Plantaginaceae
2.596,0.18,0.621,0.385,3989.572,1.554,8.439,24.941999999999997,620.511,1476,0.997,0.021,0.001,957.429,0.95,Plantaginaceae
1.758,0.107,0.754,0.569,8676.015,11.605,8.297,25.515,649.77,2966,0.997,0.022000000000000002,0.001,1001.428,0.9470000000000001,Plantaginaceae
1.9769999999999999,0.057999999999999996,0.711,0.506,8611.831,9.446,7.821000000000001,27.596999999999998,762.071,2580,0.997,0.019,0.0009397,958.888,0.948,Plantaginaceae
2.127,0.501,0.6859999999999999,0.47,9245.334,2.6439999999999997,10.72,19.756,389.44300000000004,5294,0.995,0.035,0.002,1105.762,0.9440000000000001,Plantaginaceae
2.26,0.368,0.665,0.44299999999999995,7319.66,10.125,9.953,22.119,489.086,3511,0.996,0.028999999999999998,0.002,1108.593,0.943,Plantaginaceae
2.24,0.096,0.6679999999999999,0.447,4867.542,23.478,13.814,16.2,261.363,4477,0.992,0.051,0.003,1064.33,0.9420000000000001,Plantaginaceae
2.123,3.807,0.6859999999999999,0.47100000000000003,6539.773,12.66,10.624,19.649,384.70099999999996,3765,0.995,0.036000000000000004,0.002,1049.175,0.945,Plantaginaceae
1.896,0.28800000000000003,0.726,0.527,8820.518,9.234,12.244000000000002,17.883,318.629,6357,0.9940000000000001,0.044000000000000004,0.002,1131.7269999999999,0.94,Plantaginaceae
1.8719999999999999,0.526,0.731,0.534,7444.601,6.4910000000000005,11.934000000000001,18.127,327.77,5187,0.9940000000000001,0.043,0.002,1028.876,0.945,Plantaginaceae
1.9080000000000001,0.142,0.7240000000000001,0.524,3662.4240000000004,19.047,25.884,8.854,76.501,11479,0.975,0.14800000000000002,0.01,1121.512,0.9420000000000001,Plantaginaceae
1.9080000000000001,0.057,0.7240000000000001,0.524,4477.169,5.48,7.361000000000001,28.35,803.11,1251,0.998,0.017,0.0008324999999999999,841.597,0.955,Plantaginaceae
2.279,0.565,0.662,0.439,5279.571999999999,11.892000000000001,5.671,37.806999999999995,1431.025,854,0.9990000000000001,0.01,0.0004943,904.597,0.9520000000000001,Plantaginaceae
3.358,0.387,0.546,0.298,7608.878000000001,39.577,31.075,6.9110000000000005,46.023,36300,0.96,0.253,0.015,1013.725,0.9470000000000001,Plantaginaceae
1.8559999999999999,0.083,0.7340000000000001,0.539,6256.128000000001,0.319,5.434,41.225,1710.8629999999998,883,0.9990000000000001,0.008,0.000454,1014.2760000000001,0.9279999999999999,Plantaginaceae
2.069,0.512,0.695,0.483,4791.785,22.103,5.767,35.942,1291.5739999999998,828,0.998,0.011000000000000001,0.0005112,955.03,0.9490000000000001,Plantaginaceae
2.487,0.309,0.634,0.402,5439.802,15.912,18.412,11.599,132.918,9270,0.985,0.096,0.005,1082.151,0.943,Plantaginaceae
2.537,0.18,0.628,0.39399999999999996,4677.601,7.917000000000001,34.603,6.22,36.806,27646,0.9520000000000001,0.29100000000000004,0.018000000000000002,1054.82,0.9440000000000001,Plantaginaceae
2.7239999999999998,0.51,0.606,0.36700000000000005,5935.76,12.95,20.628,10.219,102.679,12832,0.981,0.12,0.006999999999999999,1037.035,0.945,Plantaginaceae
1.835,0.021,0.738,0.545,7166.743,10.033999999999999,9.0,23.294,541.866,2932,0.996,0.026000000000000002,0.001,1079.878,0.945,Plantaginaceae
2.503,0.055,0.632,0.39899999999999997,7320.145,13.71,33.388000000000005,6.478,40.149,39525,0.955,0.28,0.017,1002.11,0.9490000000000001,Plantaginaceae
2.8560000000000003,0.07400000000000001,0.5920000000000001,0.35,4677.944,6.407,23.519000000000002,9.191,82.787,12960,0.977,0.147,0.008,938.4,0.9520000000000001,Plantaginaceae
2.951,0.128,0.5820000000000001,0.33899999999999997,6594.606,4.28,32.019,6.781000000000001,44.188,33002,0.9590000000000001,0.259,0.016,1179.282,0.9359999999999999,Plantaginaceae
1.4269999999999998,0.001,0.8370000000000001,0.701,155077.666,20.297,4.414,52.361000000000004,2753.2140000000004,13277,0.9990000000000001,0.006999999999999999,0.0002995,372.88800000000003,0.981,Solanaceae
2.282,0.034,0.662,0.43799999999999994,123466.15400000001,31.329,7.9110000000000005,27.169,737.462,36516,0.997,0.021,0.0009616,396.309,0.9790000000000001,Solanaceae
2.117,0.069,0.687,0.47200000000000003,59128.508,34.838,6.757999999999999,31.476999999999997,990.056,12970,0.998,0.016,0.0007019,546.029,0.9670000000000001,Solanaceae
2.461,0.087,0.637,0.406,113975.906,1.044,9.217,25.213,636.439,42486,0.997,0.025,0.001,413.978,0.978,Solanaceae
2.839,0.8420000000000001,0.593,0.35200000000000004,127881.946,109.766,10.28,20.995,439.843,63669,0.995,0.035,0.002,400.15,0.9790000000000001,Solanaceae
1.36,0.171,0.857,0.735,111030.905,15.004000000000001,1.097,193.81900000000002,37596.614,637,1.0,0.00048630000000000006,1.852e-05,254.46099999999998,0.986,Solanaceae
1.36,0.013000000000000001,0.857,0.735,122988.614,45.048,1.3419999999999999,157.925,24957.037999999997,1058,1.0,0.0007218999999999999,2.768e-05,273.611,0.9840000000000001,Solanaceae
2.2880000000000003,0.875,0.6609999999999999,0.43700000000000006,45131.315,18.519000000000002,2.283,87.837,7714.694,1203,1.0,0.002,8.014e-05,356.659,0.982,Solanaceae
1.89,0.603,0.727,0.529,120051.59,40.372,4.6930000000000005,43.68600000000001,1909.51,13093,0.9990000000000001,0.009000000000000001,0.0003386,265.703,0.985,Solanaceae
2.235,0.48200000000000004,0.669,0.447,149088.468,47.723,6.785,31.899,1017.58,32182,0.998,0.016,0.0007074,325.38599999999997,0.98,Solanaceae
1.469,0.028999999999999998,0.825,0.6809999999999999,128692.18800000001,18.542,2.0269999999999997,104.63,10980.545,2531,1.0,0.002,6.32e-05,291.85900000000004,0.981,Solanaceae
1.524,1.774,0.81,0.6559999999999999,136930.229,88.189,3.565,64.398,4168.494000000001,7714,1.0,0.004,0.0001954,308.659,0.98,Solanaceae
1.7280000000000002,0.6779999999999999,0.7609999999999999,0.579,150868.281,51.108000000000004,6.218,34.607,1198.266,27470,0.998,0.013999999999999999,0.0005942,270.073,0.983,Solanaceae
2.476,0.625,0.636,0.40399999999999997,135686.669,105.729,9.492,22.854,521.51,57237,0.996,0.03,0.001,265.712,0.983,Solanaceae
2.551,0.043,0.626,0.392,129337.811,48.81100000000001,16.261,14.126,198.463,151206,0.99,0.07400000000000001,0.004,271.432,0.982,Solanaceae
2.741,0.3,0.604,0.365,124967.87,49.75,11.71,18.285999999999998,333.10900000000004,81297,0.9940000000000001,0.045,0.002,223.407,0.986,Solanaceae
2.845,1.4040000000000001,0.593,0.35100000000000003,151347.821,51.918,10.319,20.869,434.56699999999995,76001,0.995,0.036000000000000004,0.002,214.84400000000002,0.988,Solanaceae
1.969,7.992000000000001,0.713,0.508,144098.215,41.519,6.457999999999999,34.069,1163.6,27767,0.998,0.015,0.0006411,207.71900000000002,0.988,Solanaceae
2.096,0.29100000000000004,0.691,0.47700000000000004,122714.13900000001,3.117,4.559,46.378,2151.221,12247,0.9990000000000001,0.008,0.00031949999999999996,223.049,0.986,Solanaceae
2.4659999999999997,0.115,0.637,0.406,136662.514,54.496,7.9110000000000005,27.125,735.4019999999999,40494,0.997,0.022000000000000002,0.0009615,207.613,0.988,Solanaceae
2.353,0.47,0.652,0.425,130911.911,19.237000000000002,7.689,27.999000000000002,783.7289999999999,36530,0.997,0.021,0.0009084,257.09,0.986,Solanaceae
3.076,0.003,0.57,0.325,135298.66199999998,45.731,9.54,22.451999999999998,503.162,58473,0.996,0.031,0.001,271.83299999999997,0.986,Solanaceae
1.47,0.278,0.825,0.68,125197.141,49.983000000000004,2.645,79.986,6419.477,4204,1.0,0.003,0.00010759999999999999,233.108,0.987,Solanaceae
