*Elongation,*Bending Energy,*Jaggedness,*Circularity,*Endocarp,Distance CM-FB,StD,Skewness,Kurtosis,Intensity sum,Uniformity,Entropy,Smothness R,GLCM-Contrast,GLCM-Correlation,GLCM-Energy,GLCM-Homogeneity,Mean Red,Sqrt Mean Red,StD Red,Mean Green,Sqrt Mean Green,StD Green,Mean Blue,Sqrt Mean Blue,StD Blue,Mean RGB,Mean H,StD H,Mean S,StD S,Mean V,StD V,Label
1.891,0.138,0.727,0.529,44961.349,21.609,9.277000000000001,14.657,213.707,3939705,0.991,0.065,0.001,37.121,0.9420000000000001,0.8759999999999999,0.9790000000000001,254.94099999999997,15.967,1.4369999999999998,1.04,1.02,15.220999999999998,0.9179999999999999,0.958,13.442,85.633,0.155,3.125,254.03799999999998,14.116,254.946,1.245,Asteraceae
2.7439999999999998,0.045,0.604,0.364,29385.089,21.421999999999997,6.3629999999999995,19.703,391.494,2594695,0.995,0.040999999999999995,0.0006223,35.438,0.941,0.873,0.978,254.896,15.965,2.4130000000000003,0.5539999999999999,0.7440000000000001,10.747,0.529,0.728,10.257,85.32700000000001,0.16899999999999998,4.47,254.388,11.887,254.90599999999998,2.162,Asteraceae
3.19,4.782,0.56,0.313,26622.675,8.927999999999999,5.093999999999999,23.831999999999997,573.234,2358430,0.996,0.027000000000000003,0.000399,29.412,0.9440000000000001,0.897,0.983,254.918,15.966,2.011,0.37,0.608,8.707,0.359,0.599,8.449,85.21600000000001,0.063,1.9,254.565,10.224,254.92,1.959,Asteraceae
1.9680000000000002,0.133,0.713,0.508,29894.646,57.123000000000005,6.854,18.043,326.357,2626945,0.9940000000000001,0.046,0.000722,35.914,0.945,0.8740000000000001,0.98,254.87,15.965,2.496,0.649,0.805,11.61,0.627,0.792,11.231,85.382,0.17800000000000002,4.706,254.27,13.068,254.88,2.258,Asteraceae
2.802,2.801,0.597,0.35700000000000004,28303.93,61.886,4.593999999999999,23.479,553.297,2497966,0.996,0.027000000000000003,0.00032439999999999997,39.293,0.9420000000000001,0.8809999999999999,0.981,254.87099999999998,15.965,3.053,0.359,0.599,8.362,0.36,0.6,8.381,85.197,0.20199999999999999,5.115,254.56799999999998,10.074,254.89700000000002,2.44,Asteraceae
1.71,0.017,0.765,0.585,68390.959,24.35,25.495,5.088,24.11,6255923,0.93,0.414,0.01,65.869,0.977,0.684,0.968,254.422,15.950999999999999,3.668,7.932,2.8160000000000003,41.472,7.242000000000001,2.6910000000000003,37.888000000000005,89.865,0.87,4.7330000000000005,247.24900000000002,40.493,254.423,3.655,Asteraceae
1.7919999999999998,0.397,0.747,0.5579999999999999,60835.138,46.026,26.706999999999997,4.8580000000000005,21.686999999999998,5600009,0.9259999999999999,0.419,0.011000000000000001,65.805,0.975,0.6970000000000001,0.966,254.588,15.956,2.4419999999999997,8.637,2.9389999999999996,43.498999999999995,7.667999999999999,2.7689999999999997,38.649,90.29799999999999,0.9520000000000001,4.827,246.97400000000002,40.431,254.588,2.4419999999999997,Asteraceae
2.205,0.893,0.6729999999999999,0.45399999999999996,67814.413,101.943,4.87,25.601,659.1139999999999,5895176,0.997,0.025,0.0003645,62.391999999999996,0.978,0.685,0.9690000000000001,254.93900000000002,15.967,1.805,0.327,0.5720000000000001,8.277000000000001,0.309,0.556,7.829,85.19200000000001,0.085,2.773,254.642,9.104,254.94400000000002,1.631,Asteraceae
2.62,4.946000000000001,0.618,0.382,60143.342000000004,33.086,5.52,23.683000000000003,560.131,5247554,0.996,0.026000000000000002,0.0004684,78.867,0.975,0.644,0.9620000000000001,254.977,15.968,0.797,0.384,0.62,9.08,0.33899999999999997,0.583,8.022,85.23299999999999,0.04,1.351,254.641,8.49,254.977,0.752,Asteraceae
1.915,0.782,0.723,0.522,53546.775,91.431,2.655,44.602,2000.9029999999998,4652266,0.9990000000000001,0.009000000000000001,0.0001084,76.899,0.977,0.64,0.965,254.975,15.968,1.169,0.10400000000000001,0.32299999999999995,4.604,0.1,0.317,4.444,85.06,0.025,1.6380000000000001,254.87900000000002,5.353,254.977,1.069,Asteraceae
1.883,0.929,0.7290000000000001,0.531,44916.100999999995,24.861,3.7,36.091,1309.879,3911258,0.998,0.013000000000000001,0.0002105,77.889,0.977,0.645,0.966,254.983,15.968,0.823,0.171,0.413,6.109,0.156,0.395,5.5889999999999995,85.103,0.024,1.1320000000000001,254.83,6.1,254.984,0.7440000000000001,Asteraceae
1.949,0.223,0.716,0.513,26322.699,33.529,5.08,25.164,638.082,2312257,0.997,0.025,0.0003967,75.708,0.977,0.645,0.9670000000000001,254.93900000000002,15.967,1.713,0.34299999999999997,0.585,8.522,0.33,0.574,8.209,85.204,0.156,5.033,254.62599999999998,9.32,254.945,1.5219999999999998,Asteraceae
2.1180000000000003,0.045,0.687,0.47200000000000003,24954.653,12.068,1.61,81.15899999999999,6631.978,2192070,1.0,0.002,3.984e-05,70.318,0.9790000000000001,0.6409999999999999,0.9670000000000001,254.99599999999998,15.969000000000001,0.418,0.033,0.182,2.658,0.031,0.17600000000000002,2.4930000000000003,85.02,0.004,0.332,254.965,2.819,254.99599999999998,0.418,Asteraceae
2.623,2.3369999999999997,0.617,0.381,21351.498,3.3080000000000003,6.395,18.387,339.345,1895370,0.9940000000000001,0.045,0.0006286000000000001,60.067,0.982,0.6459999999999999,0.968,254.842,15.964,3.029,0.612,0.782,11.134,0.597,0.773,10.869000000000002,85.35,0.233,5.622000000000001,254.287,12.968,254.861,2.634,Asteraceae
3.609,0.006,0.526,0.27699999999999997,22654.403,9.147,5.519,20.43,419.39300000000003,2020181,0.995,0.036000000000000004,0.00046819999999999994,69.98,0.9790000000000001,0.642,0.968,254.829,15.963,3.529,0.491,0.701,9.936,0.496,0.7040000000000001,10.029,85.272,0.324,6.807,254.435,11.425,254.875,2.576,Asteraceae
2.1319999999999997,0.07,0.685,0.469,61164.567,75.46600000000001,5.832999999999999,22.629,512.303,5325073,0.996,0.03,0.000523,111.869,0.9740000000000001,0.518,0.941,254.96599999999998,15.968,1.053,0.426,0.653,9.609,0.384,0.619,8.64,85.259,0.057,2.119,254.58700000000002,9.32,254.967,1.024,Asteraceae
3.1189999999999998,0.004,0.5660000000000001,0.321,62070.654,117.54799999999999,6.524,20.831999999999997,436.955,5430376,0.995,0.037000000000000005,0.0006542000000000001,126.47200000000001,0.975,0.45399999999999996,0.934,254.929,15.967,1.7590000000000001,0.519,0.72,10.667,0.501,0.708,10.292,85.316,0.132,3.96,254.447,11.357999999999999,254.937,1.525,Asteraceae
8.295,0.059000000000000004,0.34700000000000003,0.121,42459.485,47.286,12.855,9.939,97.95,3850161,0.98,0.14,0.003,116.484,0.978,0.45399999999999996,0.9390000000000001,254.7,15.959000000000001,3.76,2.176,1.475,21.517,2.011,1.4180000000000001,19.868,86.296,0.423,6.314,252.731,22.474,254.71400000000003,3.545,Asteraceae
2.75,0.009000000000000001,0.603,0.364,43231.325,115.104,4.146,28.618000000000002,833.0930000000001,3786587,0.997,0.02,0.00026430000000000003,118.33200000000001,0.978,0.447,0.938,254.923,15.966,2.245,0.261,0.511,7.306,0.258,0.508,7.23,85.147,0.129,3.9360000000000004,254.692,8.605,254.93599999999998,1.8559999999999999,Asteraceae
2.648,18.66,0.615,0.37799999999999995,29075.662999999997,60.198,5.419,23.159000000000002,541.06,2563576,0.996,0.03,0.0004513999999999999,110.92399999999999,0.9790000000000001,0.45399999999999996,0.941,254.928,15.966,2.006,0.40299999999999997,0.635,9.202,0.37799999999999995,0.615,8.61,85.23700000000001,0.121,3.906,254.562,10.022,254.933,1.851,Asteraceae
1.6230000000000002,0.013999999999999999,0.785,0.616,48515.042,9.986,3.8810000000000002,35.062,1245.59,4214759,0.998,0.013999999999999999,0.0002316,114.60600000000001,0.978,0.45299999999999996,0.9390000000000001,254.97400000000002,15.968,1.068,0.18600000000000003,0.431,6.396,0.177,0.42100000000000004,6.0889999999999995,85.11200000000001,0.040999999999999995,1.847,254.803,6.763999999999999,254.977,0.9490000000000001,Asteraceae
2.8819999999999997,0.07200000000000001,0.589,0.34700000000000003,30706.218999999997,30.291,3.425,32.891999999999996,1087.9260000000002,2704547,0.998,0.015,0.0001804,107.70299999999999,0.9790000000000001,0.456,0.9420000000000001,254.93599999999998,15.967,2.1180000000000003,0.19,0.436,6.183,0.188,0.434,6.136,85.105,0.102,3.54,254.78,7.156000000000001,254.952,1.604,Asteraceae
2.501,1.5430000000000001,0.632,0.4,28826.29,75.256,5.292999999999999,22.218000000000004,497.335,2539652,0.996,0.032,0.0004306,111.46,0.9790000000000001,0.447,0.9390000000000001,254.88400000000001,15.965,2.695,0.42,0.648,9.203,0.41700000000000004,0.6459999999999999,9.146,85.24,0.235,6.032,254.507,10.806,254.90200000000002,2.254,Asteraceae
3.745,0.889,0.517,0.267,23051.632999999998,17.660999999999998,8.753,14.012,194.903,2064976,0.99,0.068,0.001,102.684,0.98,0.46299999999999997,0.945,254.845,15.964,2.258,1.052,1.025,14.755999999999998,0.975,0.988,13.686,85.624,0.10300000000000001,1.615,253.889,15.58,254.845,2.242,Asteraceae
2.016,1.296,0.7040000000000001,0.496,30731.783,16.619,4.606,26.105,683.27,2693898,0.997,0.023,0.0003261,109.90100000000001,0.9790000000000001,0.466,0.9420000000000001,254.947,15.967,1.599,0.3,0.5479999999999999,7.79,0.284,0.5329999999999999,7.372999999999999,85.177,0.046,2.081,254.67,8.575,254.949,1.506,Asteraceae
4.785,0.31,0.457,0.209,67920.872,23.579,17.793,7.0489999999999995,47.908,6121477,0.9620000000000001,0.228,0.005,205.454,0.9670000000000001,0.316,0.888,254.613,15.957,3.002,4.095,2.024,29.302,3.745,1.935,26.791999999999998,87.484,0.366,2.675,250.923,29.156999999999996,254.613,3.002,Asteraceae
2.4130000000000003,0.006999999999999999,0.644,0.414,71850.62599999999,53.794,3.5180000000000002,32.937,1091.535,6241957,0.998,0.015,0.0001903,139.503,0.976,0.38299999999999995,0.922,254.946,15.967,1.791,0.18899999999999997,0.435,6.176,0.187,0.43200000000000005,6.093999999999999,85.10700000000001,0.085,3.437,254.77200000000002,7.431,254.952,1.5859999999999999,Asteraceae
2.544,0.036000000000000004,0.627,0.39299999999999996,53637.484000000004,28.436999999999998,6.1770000000000005,20.287,412.11400000000003,4688651,0.995,0.036000000000000004,0.0005865,208.422,0.9670000000000001,0.344,0.882,254.924,15.966,1.7409999999999999,0.514,0.7170000000000001,10.375,0.479,0.6920000000000001,9.668,85.306,0.083,2.498,254.46099999999998,10.884,254.928,1.591,Asteraceae
1.922,0.46299999999999997,0.721,0.52,49105.734000000004,106.906,1.9669999999999999,66.10600000000001,4426.902,4269110,1.0,0.004,5.947e-05,208.771,0.9670000000000001,0.35100000000000003,0.8809999999999999,254.993,15.968,0.628,0.051,0.226,3.32,0.047,0.217,3.037,85.03,0.01,0.758,254.946,3.485,254.993,0.601,Asteraceae
1.99,0.096,0.7090000000000001,0.502,39602.19,53.62,9.974,13.235999999999999,173.733,3482373,0.9890000000000001,0.077,0.002,223.922,0.965,0.344,0.878,254.919,15.966,1.358,1.244,1.115,16.49,1.093,1.045,14.488,85.75200000000001,0.139,2.199,253.83700000000002,15.433,254.919,1.355,Asteraceae
1.349,0.01,0.861,0.741,54378.469000000005,26.628,2.302,60.14,3665.7470000000003,4706645,0.9990000000000001,0.005,8.152e-05,218.667,0.966,0.336,0.88,254.99200000000002,15.968,0.619,0.064,0.254,3.7889999999999997,0.06,0.245,3.553,85.039,0.018000000000000002,1.244,254.93400000000003,3.8930000000000002,254.993,0.535,Asteraceae
2.852,0.019,0.5920000000000001,0.35100000000000003,38659.935,35.764,4.894,21.794,478.07599999999996,3396699,0.996,0.033,0.0003682,223.78,0.965,0.325,0.879,254.83,15.963,3.7239999999999998,0.42100000000000004,0.649,9.074,0.42700000000000005,0.654,9.199,85.226,0.27899999999999997,6.131,254.512,10.517999999999999,254.87900000000002,2.639,Asteraceae
3.864,0.215,0.509,0.259,30942.68,8.595,8.512,12.565999999999999,157.251,2758252,0.987,0.08800000000000001,0.001,228.196,0.9640000000000001,0.33399999999999996,0.8759999999999999,254.505,15.953,6.315,1.265,1.125,15.817,1.266,1.125,15.835,85.679,0.7490000000000001,9.683,253.574,17.861,254.65900000000002,4.328,Asteraceae
2.3890000000000002,0.127,0.647,0.419,28761.646,32.501,5.672000000000001,21.997,484.413,2532694,0.996,0.032,0.0004944,228.269,0.9640000000000001,0.319,0.877,254.928,15.966,1.726,0.436,0.66,9.543,0.41200000000000003,0.642,9.012,85.259,0.07200000000000001,2.5810000000000004,254.525,10.419,254.93,1.6580000000000001,Asteraceae
2.718,0.27,0.607,0.368,26899.315,28.697,18.378,7.144,49.281000000000006,2440045,0.963,0.231,0.005,231.206,0.9640000000000001,0.316,0.882,254.798,15.962,2.224,4.122,2.03,29.844,3.6860000000000004,1.92,26.684,87.536,0.39399999999999996,3.114,251.141,27.939,254.8,2.166,Asteraceae
2.349,0.034,0.652,0.426,56861.496,32.533,5.115,25.011999999999997,626.765,4956559,0.997,0.025,0.0004022,180.658,0.9590000000000001,0.604,0.9259999999999999,254.954,15.967,1.304,0.344,0.5870000000000001,8.56,0.317,0.563,7.898,85.205,0.057999999999999996,2.388,254.641,8.943,254.955,1.287,Asteraceae
3.048,0.22699999999999998,0.573,0.32799999999999996,56409.844000000005,95.595,4.258,26.319000000000003,696.0269999999999,4930837,0.997,0.023,0.0002788,185.495,0.9570000000000001,0.611,0.922,254.91299999999998,15.966,2.351,0.289,0.5379999999999999,7.556,0.287,0.535,7.48,85.163,0.14400000000000002,4.492,254.64700000000002,9.208,254.922,2.084,Asteraceae
2.625,0.022000000000000002,0.617,0.381,57120.744000000006,70.179,3.7569999999999997,29.873,898.307,4980762,0.998,0.018000000000000002,0.000217,181.78400000000002,0.9590000000000001,0.607,0.9279999999999999,254.93,15.967,2.131,0.226,0.475,6.672000000000001,0.22399999999999998,0.474,6.631,85.12700000000001,0.124,4.277,254.726,8.087,254.93900000000002,1.84,Asteraceae
2.623,0.043,0.617,0.381,37913.521,17.914,6.021,19.864,396.41900000000004,3330998,0.995,0.039,0.0005572999999999999,185.40400000000002,0.958,0.609,0.927,254.87900000000002,15.965,2.53,0.525,0.725,10.335,0.512,0.715,10.064,85.305,0.16699999999999998,4.761,254.385,12.084000000000001,254.886,2.3609999999999998,Asteraceae
2.635,0.386,0.616,0.38,36709.793,14.597999999999999,6.185,19.166,368.994,3227754,0.9940000000000001,0.042,0.000588,191.22299999999998,0.956,0.612,0.9279999999999999,254.863,15.964,2.821,0.5660000000000001,0.753,10.751,0.545,0.738,10.337,85.325,0.19699999999999998,4.967,254.34900000000002,12.357999999999999,254.878,2.469,Asteraceae
4.217,3.563,0.48700000000000004,0.237,29381.455,6.485,8.982999999999999,13.698,188.231,2626018,0.9890000000000001,0.078,0.001,189.30200000000002,0.956,0.615,0.9279999999999999,254.78,15.962,3.344,1.135,1.065,15.365,1.068,1.033,14.452,85.661,0.243,4.501,253.747,16.958,254.794,3.091,Asteraceae
3.719,6.569,0.519,0.26899999999999996,26809.035,17.928,6.8,17.586,310.23,2386793,0.993,0.049,0.0007106,174.535,0.96,0.616,0.932,254.842,15.964,2.89,0.675,0.821,11.76,0.65,0.8059999999999999,11.325,85.389,0.19399999999999998,4.502,254.21599999999998,13.657,254.852,2.676,Asteraceae
4.004,0.22399999999999998,0.5,0.25,29260.261000000002,16.743,9.59,11.296,126.59899999999999,2618306,0.9840000000000001,0.106,0.001,200.924,0.953,0.618,0.922,254.40400000000002,15.95,6.816,1.5630000000000002,1.25,17.608,1.579,1.2570000000000001,17.795,85.84899999999999,1.006,11.532,253.235,19.905,254.59099999999998,4.688,Asteraceae
2.0380000000000003,0.161,0.7,0.491,21682.895,14.924000000000001,3.738,35.243,1262.878,1909906,0.998,0.013000000000000001,0.00021480000000000002,210.39,0.9520000000000001,0.611,0.922,254.968,15.968,1.227,0.18100000000000002,0.425,6.228,0.175,0.419,6.047999999999999,85.10799999999999,0.039,1.92,254.797,6.985,254.97,1.1540000000000001,Asteraceae
2.124,0.057999999999999996,0.6859999999999999,0.47100000000000003,74708.394,21.469,6.976,30.694000000000003,941.923,17318,0.998,0.017,0.0007479,352.048,0.97,0.5,0.94,0.205,0.45299999999999996,6.311,0.23600000000000002,0.485,7.229,0.24100000000000002,0.491,7.397,0.22699999999999998,0.14,4.3069999999999995,0.04,1.325,0.242,7.42,Brassicaceae
1.4780000000000002,0.003,0.8220000000000001,0.6759999999999999,113648.597,43.512,21.886999999999997,10.710999999999999,112.806,233371,0.983,0.11,0.006999999999999999,392.168,0.9740000000000001,0.42,0.935,2.123,1.4569999999999999,22.919,2.039,1.4280000000000002,22.015,1.921,1.386,20.74,2.0269999999999997,0.254,3.739,0.21,2.364,2.126,22.955,Brassicaceae
2.095,0.879,0.691,0.47700000000000004,111548.93800000001,31.162,13.390999999999998,17.101,291.297,88667,0.993,0.051,0.003,401.76300000000003,0.973,0.424,0.935,0.7959999999999999,0.892,13.697000000000001,0.79,0.889,13.515,0.762,0.873,13.012,0.7829999999999999,0.19899999999999998,4.677,0.10400000000000001,1.896,0.8290000000000001,14.181,Brassicaceae
1.7469999999999999,0.247,0.757,0.5720000000000001,104943.979,12.825999999999999,4.717,44.985,2027.832,11193,0.9990000000000001,0.009000000000000001,0.0003421,406.901,0.972,0.431,0.9359999999999999,0.094,0.306,4.236000000000001,0.109,0.331,4.9110000000000005,0.11199999999999999,0.335,5.021,0.105,0.063,2.886,0.022000000000000002,1.053,0.113,5.071000000000001,Brassicaceae
2.036,0.141,0.701,0.491,93588.60699999999,20.986,11.853,19.422,376.5,58124,0.995,0.04,0.002,399.55300000000005,0.973,0.425,0.935,0.616,0.785,12.02,0.625,0.79,12.117,0.5920000000000001,0.77,11.475999999999999,0.611,0.177,4.294,0.083,1.705,0.645,12.51,Brassicaceae
2.158,0.001,0.6809999999999999,0.46299999999999997,92859.683,11.318,6.659,32.471,1055.0739999999998,19401,0.998,0.016,0.0006814,394.231,0.9740000000000001,0.419,0.934,0.193,0.439,6.297000000000001,0.21100000000000002,0.45899999999999996,6.841,0.212,0.461,6.872000000000001,0.205,0.111,3.833,0.031,1.113,0.217,7.028,Brassicaceae
2.08,1.169,0.693,0.48100000000000004,87478.612,12.302999999999999,6.69,32.476,1056.337,18378,0.998,0.016,0.0006877000000000001,402.164,0.973,0.41600000000000004,0.935,0.19,0.436,6.186,0.213,0.462,6.897,0.217,0.466,7.016,0.20600000000000002,0.114,3.877,0.038,1.311,0.221,7.144,Brassicaceae
2.022,0.12,0.703,0.495,99797.754,20.46,6.356,33.245,1105.379,19405,0.998,0.015,0.0006209,452.876,0.9740000000000001,0.49200000000000005,0.948,0.17300000000000001,0.415,5.747999999999999,0.19899999999999998,0.446,6.593999999999999,0.203,0.451,6.739,0.191,0.11699999999999999,3.924,0.035,1.237,0.203,6.756,Brassicaceae
2.2430000000000003,8.033,0.6679999999999999,0.446,101381.33300000001,43.138000000000005,8.163,26.644000000000002,710.273,31641,0.997,0.023,0.001,453.115,0.975,0.47100000000000003,0.9470000000000001,0.28800000000000003,0.537,7.7139999999999995,0.314,0.56,8.349,0.318,0.564,8.459,0.307,0.161,4.649,0.048,1.4069999999999998,0.325,8.647,Brassicaceae
2.252,0.03,0.6659999999999999,0.444,87513.21,39.813,7.499,28.886,836.74,23220,0.998,0.02,0.0008641,471.477,0.975,0.434,0.943,0.245,0.495,7.124,0.266,0.515,7.63,0.272,0.521,7.803999999999999,0.261,0.128,4.237,0.051,1.56,0.281,8.088,Brassicaceae
2.839,3.592,0.593,0.35200000000000004,81924.345,16.029,9.799,21.432,458.276,38240,0.996,0.033,0.001,447.346,0.973,0.521,0.9490000000000001,0.40700000000000003,0.638,8.742,0.475,0.6890000000000001,10.174,0.49,0.7,10.503,0.457,0.295,6.337999999999999,0.09300000000000001,2.113,0.49,10.505999999999998,Brassicaceae
1.828,1.21,0.74,0.547,81854.205,31.522,5.691,37.336,1395.329,12708,0.9990000000000001,0.012,0.0004978,466.34,0.972,0.518,0.9490000000000001,0.136,0.369,5.0889999999999995,0.158,0.39799999999999996,5.905,0.163,0.40399999999999997,6.087000000000001,0.153,0.096,3.5860000000000003,0.03,1.207,0.16399999999999998,6.093,Brassicaceae
2.0069999999999997,0.11800000000000001,0.706,0.498,76513.352,38.89,5.92,35.787,1280.9489999999998,12900,0.998,0.013000000000000001,0.0005386,493.908,0.971,0.501,0.945,0.147,0.384,5.28,0.172,0.414,6.138999999999999,0.17800000000000002,0.42100000000000004,6.348,0.166,0.106,3.784,0.034,1.258,0.17800000000000002,6.35,Brassicaceae
2.166,0.005,0.679,0.462,57912.685,12.81,6.245,34.467,1188.503,10737,0.998,0.013999999999999999,0.0005995,440.17699999999996,0.973,0.5329999999999999,0.9490000000000001,0.168,0.41,5.8020000000000005,0.187,0.433,6.445,0.18899999999999997,0.435,6.51,0.182,0.106,3.7289999999999996,0.026000000000000002,0.996,0.191,6.559,Brassicaceae
2.326,0.035,0.6559999999999999,0.43,104478.634,16.164,9.574,22.444000000000003,502.85400000000004,45327,0.996,0.031,0.001,492.825,0.953,0.7090000000000001,0.956,0.392,0.626,8.823,0.43700000000000006,0.6609999999999999,9.805,0.451,0.6709999999999999,10.109,0.42700000000000005,0.27699999999999997,6.269,0.066,1.661,0.451,10.12,Brassicaceae
2.161,0.013000000000000001,0.68,0.46299999999999997,106604.83,31.022,8.129,26.730999999999998,714.313,32971,0.997,0.022000000000000002,0.001,501.79400000000004,0.951,0.713,0.956,0.282,0.531,7.559,0.311,0.557,8.295,0.32,0.5660000000000001,8.548,0.304,0.2,5.428999999999999,0.043,1.3119999999999998,0.321,8.561,Brassicaceae
3.0010000000000003,0.042,0.5770000000000001,0.33299999999999996,77324.298,19.997,9.34,22.079,486.36199999999997,33429,0.996,0.031,0.001,489.819,0.9470000000000001,0.746,0.9590000000000001,0.37,0.608,8.205,0.439,0.6629999999999999,9.697000000000001,0.45899999999999996,0.6779999999999999,10.142999999999999,0.423,0.284,6.329,0.102,2.401,0.46,10.16,Brassicaceae
1.8130000000000002,0.028999999999999998,0.743,0.552,85879.715,22.135,9.106,25.319000000000003,641.196,31457,0.997,0.025,0.001,486.348,0.9470000000000001,0.746,0.9590000000000001,0.366,0.605,9.31,0.364,0.604,9.206,0.35,0.5920000000000001,8.836,0.36,0.098,3.2910000000000004,0.046,1.244,0.38,9.612,Brassicaceae
2.546,0.040999999999999995,0.627,0.39299999999999996,79658.44,28.61,11.857999999999999,17.75,313.715,54226,0.9940000000000001,0.047,0.002,501.458,0.945,0.747,0.958,0.593,0.77,10.564,0.691,0.831,12.277999999999999,0.7170000000000001,0.847,12.747,0.667,0.431,7.6579999999999995,0.138,2.563,0.718,12.75,Brassicaceae
2.427,0.017,0.642,0.41200000000000003,66306.494,27.006999999999998,10.607000000000001,20.247,408.756,35473,0.995,0.037000000000000005,0.002,493.885,0.9440000000000001,0.758,0.9590000000000001,0.48100000000000004,0.6940000000000001,9.769,0.5379999999999999,0.7340000000000001,10.907,0.551,0.743,11.165999999999999,0.524,0.32799999999999996,6.751,0.08199999999999999,1.805,0.5529999999999999,11.207,Brassicaceae
2.815,0.006,0.596,0.355,67533.511,63.641000000000005,15.913,13.299000000000001,175.312,82422,0.9890000000000001,0.08,0.004,503.978,0.9440000000000001,0.752,0.9590000000000001,1.088,1.043,14.578,1.229,1.109,16.392,1.262,1.123,16.819000000000003,1.193,0.722,9.838,0.21,3.127,1.27,16.939,Brassicaceae
1.5919999999999999,0.18899999999999997,0.792,0.628,114116.82699999999,20.274,4.518,46.363,2151.4,11284,0.9990000000000001,0.008,0.0003139,488.86300000000006,0.9229999999999999,0.825,0.965,0.08900000000000001,0.298,4.112,0.10099999999999999,0.318,4.68,0.10300000000000001,0.321,4.776,0.098,0.061,2.847,0.017,0.862,0.10400000000000001,4.797,Brassicaceae
2.8360000000000003,0.12300000000000001,0.594,0.353,94225.509,27.663,10.298,20.835,432.93800000000005,47464,0.995,0.035,0.002,477.634,0.924,0.828,0.965,0.455,0.675,9.513,0.507,0.7120000000000001,10.565,0.52,0.721,10.831,0.494,0.309,6.547999999999999,0.07400000000000001,1.7519999999999998,0.521,10.857000000000001,Brassicaceae
2.8760000000000003,0.009000000000000001,0.59,0.348,83334.445,25.866,11.427999999999999,18.7,348.57300000000004,51976,0.9940000000000001,0.043,0.002,480.88199999999995,0.924,0.825,0.965,0.5489999999999999,0.741,10.285,0.631,0.794,11.805,0.653,0.8079999999999999,12.207,0.611,0.386,7.232,0.115,2.263,0.653,12.212,Brassicaceae
3.1069999999999998,0.37799999999999995,0.5670000000000001,0.322,61833.595,3.109,11.932,17.764,314.08799999999997,42523,0.9940000000000001,0.046,0.002,481.025,0.924,0.8270000000000001,0.965,0.611,0.7809999999999999,10.889000000000001,0.691,0.831,12.289000000000001,0.711,0.843,12.640999999999998,0.6709999999999999,0.43,7.689,0.11199999999999999,2.187,0.711,12.654000000000002,Brassicaceae
2.36,0.07400000000000001,0.6509999999999999,0.424,58775.928,15.258,10.818,21.213,449.38800000000003,30685,0.996,0.034,0.002,502.83099999999996,0.9209999999999999,0.825,0.965,0.517,0.7190000000000001,11.03,0.518,0.72,10.968,0.496,0.7040000000000001,10.501,0.511,0.135,3.773,0.066,1.4909999999999999,0.539,11.419,Brassicaceae
2.227,0.086,0.67,0.449,62343.945,44.092,6.225,34.076,1161.3339999999998,11645,0.998,0.013999999999999999,0.0005957000000000001,498.62699999999995,0.9209999999999999,0.8270000000000001,0.965,0.16399999999999998,0.405,5.59,0.19,0.436,6.477,0.195,0.441,6.626,0.183,0.115,3.935,0.035,1.3030000000000002,0.195,6.641,Brassicaceae
2.439,0.396,0.64,0.41,55243.27099999999,22.223000000000003,9.304,22.469,503.855,23418,0.996,0.03,0.001,479.51199999999994,0.92,0.835,0.9670000000000001,0.36700000000000005,0.606,8.269,0.429,0.655,9.639,0.446,0.6679999999999999,10.022,0.414,0.27,6.1160000000000005,0.091,2.147,0.447,10.052,Brassicaceae
