*Elongation,*Bending Energy,*Jaggedness,*Circularity,*Endocarp,Distance CM-FB,StD,Skewness,Kurtosis,Intensity sum,Uniformity,Entropy,Smothness R,GLCM-Contrast,GLCM-Correlation,GLCM-Energy,GLCM-Homogeneity,Mean Red,Sqrt Mean Red,StD Red,Mean Green,Sqrt Mean Green,StD Green,Mean Blue,Sqrt Mean Blue,StD Blue,Mean RGB,Mean H,StD H,Mean S,StD S,Mean V,StD V,Label
2.0069999999999997,0.11699999999999999,0.706,0.498,100699.74900000001,31.362,15.258,15.197000000000001,229.52700000000002,102560,0.991,0.061,0.004,425.793,0.938,0.81,0.966,1.033,1.016,15.794,1.016,1.008,15.457,0.9590000000000001,0.9790000000000001,14.575,1.003,0.215,4.561,0.133,2.1069999999999998,1.06,16.143,Brassicaceae
2.905,0.22399999999999998,0.5870000000000001,0.344,112549.63900000001,41.056000000000004,8.45,25.543000000000003,651.974,37938,0.997,0.024,0.001,361.014,0.9590000000000001,0.758,0.9640000000000001,0.309,0.556,7.922000000000001,0.34,0.583,8.671,0.344,0.5870000000000001,8.779,0.331,0.191,5.11,0.046,1.335,0.348,8.873,Brassicaceae
2.8819999999999997,0.278,0.589,0.34700000000000003,86788.88900000001,22.978,11.306,18.765,350.904,53329,0.9940000000000001,0.043,0.002,364.42,0.9570000000000001,0.765,0.9640000000000001,0.541,0.735,10.18,0.623,0.789,11.700999999999999,0.642,0.8009999999999999,12.058,0.602,0.382,7.199,0.113,2.2840000000000003,0.643,12.068,Brassicaceae
2.0140000000000002,0.04,0.705,0.49700000000000005,75566.519,28.996,7.986000000000001,26.32,691.5310000000001,23345,0.997,0.022000000000000002,0.0009798,361.577,0.958,0.76,0.963,0.27399999999999997,0.524,7.231,0.315,0.561,8.294,0.321,0.5660000000000001,8.442,0.303,0.19,5.023,0.054000000000000006,1.524,0.322,8.465,Brassicaceae
2.522,0.433,0.63,0.397,67836.832,33.66,7.973,26.393,696.922,20975,0.997,0.023,0.0009766,356.39300000000003,0.9590000000000001,0.759,0.963,0.271,0.521,7.178,0.312,0.5589999999999999,8.227,0.324,0.569,8.536,0.303,0.193,5.233,0.063,1.758,0.326,8.577,Brassicaceae
2.702,0.057,0.608,0.37,48817.413,42.365,9.525,21.84,475.909,21854,0.996,0.032,0.001,352.17699999999996,0.96,0.7559999999999999,0.9620000000000001,0.386,0.621,8.45,0.452,0.672,9.873,0.47,0.6859999999999999,10.27,0.436,0.28800000000000003,6.319,0.095,2.215,0.47,10.275,Brassicaceae
1.8330000000000002,0.049,0.7390000000000001,0.546,5266.026999999999,10.347999999999999,12.556,18.186,329.649,3883,0.9940000000000001,0.042,0.002,1659.089,0.873,0.223,0.7809999999999999,0.7040000000000001,0.8390000000000001,12.857999999999999,0.698,0.836,12.697000000000001,0.6679999999999999,0.8170000000000001,12.138,0.69,0.163,3.992,0.084,1.5930000000000002,0.727,13.225,Plantaginaceae
1.733,0.177,0.76,0.5770000000000001,9175.944,14.687999999999999,5.358,40.169000000000004,1614.9289999999999,1287,0.9990000000000001,0.009000000000000001,0.00044130000000000005,1305.335,0.9259999999999999,0.27,0.846,0.12,0.34700000000000003,4.851,0.138,0.371,5.5329999999999995,0.142,0.377,5.7010000000000005,0.134,0.084,3.4160000000000004,0.024,1.1520000000000001,0.14300000000000002,5.7170000000000005,Plantaginaceae
1.9340000000000002,0.278,0.7190000000000001,0.517,7015.773,14.177999999999999,8.049,26.068,679.595,2301,0.997,0.021,0.0009954,1598.832,0.8909999999999999,0.24600000000000002,0.8079999999999999,0.275,0.524,7.165,0.32,0.5660000000000001,8.334,0.332,0.5760000000000001,8.641,0.309,0.201,5.24,0.065,1.746,0.332,8.641,Plantaginaceae
1.8419999999999999,0.299,0.737,0.5429999999999999,6028.714,7.2170000000000005,21.609,10.25,103.44,13443,0.981,0.12300000000000001,0.006999999999999999,1530.1789999999999,0.89,0.228,0.7929999999999999,2.106,1.4509999999999998,21.803,2.099,1.449,21.636,2.082,1.443,21.445999999999998,2.096,0.648,9.948,0.19899999999999998,2.392,2.185,22.519000000000002,Plantaginaceae
1.642,8.496,0.78,0.609,5704.411999999999,20.168,5.457000000000001,38.965,1518.655,849,0.9990000000000001,0.009000000000000001,0.0004577,1567.8339999999998,0.8959999999999999,0.231,0.804,0.125,0.354,4.871,0.146,0.382,5.689,0.149,0.386,5.807,0.14,0.087,3.391,0.026000000000000002,1.051,0.149,5.807,Plantaginaceae
2.8810000000000002,0.27699999999999997,0.589,0.34700000000000003,7432.807,16.009,27.97,7.672999999999999,57.076,28660,0.968,0.20600000000000002,0.012,1485.786,0.905,0.24100000000000002,0.8140000000000001,3.545,1.883,27.656,3.6069999999999998,1.899,28.055999999999997,3.638,1.9069999999999998,28.281999999999996,3.597,1.858,17.153,0.322,2.944,3.735,29.05,Plantaginaceae
2.548,0.076,0.626,0.392,4850.559,16.246,17.336,12.372,151.54399999999998,7345,0.987,0.084,0.005,1696.0479999999998,0.8740000000000001,0.223,0.787,1.329,1.153,16.55,1.413,1.189,17.543,1.444,1.202,17.926,1.396,0.8490000000000001,11.04,0.153,2.106,1.456,18.074,Plantaginaceae
1.528,0.037000000000000005,0.809,0.654,7588.571999999999,13.94,5.315,40.015,1601.9360000000001,1061,0.9990000000000001,0.009000000000000001,0.0004342,1132.327,0.943,0.317,0.873,0.127,0.35600000000000004,5.079,0.136,0.369,5.437,0.136,0.369,5.449,0.133,0.065,2.838,0.017,0.741,0.139,5.571000000000001,Plantaginaceae
1.925,0.932,0.721,0.519,7469.63,5.018,9.237,22.934,524.616,3182,0.996,0.026000000000000002,0.001,1097.569,0.9440000000000001,0.33,0.8759999999999999,0.377,0.614,8.66,0.414,0.644,9.514,0.41700000000000004,0.6459999999999999,9.565,0.40299999999999997,0.22699999999999998,5.3870000000000005,0.052000000000000005,1.338,0.42200000000000004,9.68,Plantaginaceae
1.986,0.019,0.71,0.504,5679.814,4.9719999999999995,7.837000000000001,27.579,760.3910000000001,1726,0.997,0.018000000000000002,0.0009436,1078.761,0.945,0.32,0.882,0.259,0.509,7.136,0.293,0.541,8.068999999999999,0.302,0.5489999999999999,8.318999999999999,0.285,0.18100000000000002,4.976,0.047,1.339,0.302,8.318999999999999,Plantaginaceae
2.2159999999999997,0.14800000000000002,0.672,0.451,9749.806999999999,10.954,10.125,21.191999999999997,448.911,4921,0.996,0.032,0.002,1108.803,0.943,0.36200000000000004,0.88,0.45299999999999996,0.6729999999999999,9.611,0.486,0.6970000000000001,10.277000000000001,0.496,0.705,10.502,0.478,0.295,6.571000000000001,0.055,1.35,0.499,10.555,Plantaginaceae
1.555,0.08800000000000001,0.802,0.643,7835.814,10.619000000000002,5.223,40.582,1645.795,1060,0.9990000000000001,0.009000000000000001,0.0004194,1158.5919999999999,0.941,0.317,0.865,0.121,0.348,4.916,0.131,0.36200000000000004,5.321000000000001,0.134,0.366,5.43,0.129,0.095,3.977,0.016,0.7070000000000001,0.134,5.45,Plantaginaceae
2.25,1.445,0.667,0.445,3332.5959999999995,16.956,13.335999999999999,17.524,306.892,2788,0.993,0.043,0.003,1258.478,0.9309999999999999,0.275,0.851,0.7559999999999999,0.8690000000000001,13.26,0.765,0.8740000000000001,13.354000000000001,0.769,0.877,13.422,0.763,0.423,8.751,0.054000000000000006,1.21,0.787,13.735999999999999,Plantaginaceae
2.015,0.331,0.7040000000000001,0.496,6051.643,11.63,8.777999999999999,24.226,585.9259999999999,2339,0.997,0.024,0.001,1183.718,0.94,0.33,0.878,0.33799999999999997,0.581,8.19,0.37,0.608,8.963,0.38,0.616,9.207,0.363,0.239,5.7989999999999995,0.047,1.2819999999999998,0.38,9.207,Plantaginaceae
1.79,0.062,0.747,0.5589999999999999,3674.0809999999997,11.536,17.747,13.068,169.078,5374,0.988,0.07200000000000001,0.005,972.37,0.95,0.33399999999999996,0.894,1.412,1.188,18.596,1.367,1.169,17.935,1.2790000000000001,1.131,16.774,1.3530000000000002,0.22,4.064,0.204,2.761,1.446,18.96,Plantaginaceae
1.9369999999999998,0.081,0.718,0.516,3271.365,8.644,20.51,11.404000000000002,128.32,6379,0.985,0.095,0.006,1110.888,0.943,0.319,0.8809999999999999,1.867,1.3659999999999999,21.462,1.7990000000000002,1.341,20.624000000000002,1.7,1.304,19.479,1.7890000000000001,0.228,3.648,0.223,2.6860000000000004,1.893,21.695,Plantaginaceae
2.028,0.10400000000000001,0.7020000000000001,0.493,2934.508,10.259,29.679000000000002,7.763999999999999,58.315,12120,0.9690000000000001,0.185,0.013000000000000001,1254.29,0.935,0.307,0.863,3.9989999999999997,2.0,31.535,3.78,1.944,29.820999999999998,3.509,1.8730000000000002,27.679000000000002,3.762,0.371,3.1069999999999998,0.49200000000000005,3.948,3.9989999999999997,31.535,Plantaginaceae
1.8430000000000002,0.07,0.737,0.542,4080.738,2.972,21.39,10.782,114.36399999999999,8662,0.983,0.106,0.006999999999999999,1191.65,0.9390000000000001,0.317,0.8590000000000001,2.101,1.45,22.851999999999997,1.964,1.401,21.346,1.841,1.357,20.000999999999998,1.969,0.21,3.29,0.287,3.17,2.114,22.965,Plantaginaceae
1.72,0.16699999999999998,0.762,0.581,4865.696,11.58,15.527999999999999,14.397,206.02200000000002,5602,0.99,0.064,0.004,1053.455,0.946,0.355,0.8909999999999999,1.063,1.031,15.4,1.0859999999999999,1.042,15.640999999999998,1.083,1.041,15.599,1.077,0.365,6.886,0.105,1.8159999999999998,1.122,16.164,Plantaginaceae
2.278,0.071,0.6629999999999999,0.439,5227.572,26.531,18.643,12.134,145.93200000000002,8630,0.987,0.08900000000000001,0.005,1033.22,0.9470000000000001,0.37200000000000005,0.8909999999999999,1.49,1.2209999999999999,18.183,1.561,1.249,18.972,1.548,1.244,18.815,1.5330000000000001,0.522,7.361000000000001,0.121,2.008,1.577,19.158,Plantaginaceae
2.6310000000000002,0.087,0.617,0.38,4922.701,13.690999999999999,18.969,11.177999999999999,123.189,9012,0.9840000000000001,0.102,0.006,1025.089,0.9470000000000001,0.353,0.884,1.608,1.268,18.155,1.7109999999999999,1.308,19.236,1.74,1.319,19.569000000000003,1.686,1.045,12.687999999999999,0.214,2.71,1.77,19.905,Plantaginaceae
2.596,0.18,0.621,0.385,3989.572,1.554,8.439,24.941999999999997,620.511,1476,0.997,0.021,0.001,957.429,0.95,0.40399999999999997,0.898,0.303,0.55,7.57,0.35100000000000003,0.593,8.777999999999999,0.36,0.6,8.986,0.33799999999999997,0.213,5.307,0.063,1.7409999999999999,0.36,8.986,Plantaginaceae
1.758,0.107,0.754,0.569,8676.015,11.605,8.297,25.515,649.77,2966,0.997,0.022000000000000002,0.001,1001.428,0.9470000000000001,0.40700000000000003,0.895,0.306,0.5529999999999999,7.818,0.33399999999999996,0.578,8.513,0.335,0.579,8.56,0.325,0.19,4.9430000000000005,0.036000000000000004,1.121,0.337,8.597000000000001,Plantaginaceae
1.9769999999999999,0.057999999999999996,0.711,0.506,8611.831,9.446,7.821000000000001,27.596999999999998,762.071,2580,0.997,0.019,0.0009397,958.888,0.948,0.433,0.909,0.268,0.517,7.394,0.289,0.537,7.957999999999999,0.29600000000000004,0.544,8.149,0.284,0.16,4.691,0.040999999999999995,1.2009999999999998,0.3,8.273,Plantaginaceae
2.127,0.501,0.6859999999999999,0.47,9245.334,2.6439999999999997,10.72,19.756,389.44300000000004,5294,0.995,0.035,0.002,1105.762,0.9440000000000001,0.359,0.894,0.493,0.7020000000000001,9.762,0.5589999999999999,0.748,11.050999999999998,0.5760000000000001,0.759,11.370999999999999,0.5429999999999999,0.34700000000000003,6.857,0.09300000000000001,2.055,0.5760000000000001,11.375,Plantaginaceae
2.26,0.368,0.665,0.44299999999999995,7319.66,10.125,9.953,22.119,489.086,3511,0.996,0.028999999999999998,0.002,1108.593,0.943,0.389,0.9,0.426,0.653,9.464,0.461,0.679,10.189,0.46399999999999997,0.6809999999999999,10.237,0.451,0.20199999999999999,5.013999999999999,0.064,1.5930000000000002,0.474,10.472999999999999,Plantaginaceae
2.24,0.096,0.6679999999999999,0.447,4867.542,23.478,13.814,16.2,261.363,4477,0.992,0.051,0.003,1064.33,0.9420000000000001,0.434,0.9059999999999999,0.847,0.92,13.795,0.857,0.9259999999999999,13.892000000000001,0.8540000000000001,0.924,13.835999999999999,0.853,0.35100000000000003,6.808,0.11900000000000001,1.999,0.907,14.699000000000002,Plantaginaceae
2.123,3.807,0.6859999999999999,0.47100000000000003,6539.773,12.66,10.624,19.649,384.70099999999996,3765,0.995,0.036000000000000004,0.002,1049.175,0.945,0.4,0.9059999999999999,0.491,0.701,9.687000000000001,0.56,0.748,11.017999999999999,0.568,0.754,11.179,0.54,0.326,6.526,0.092,2.009,0.5720000000000001,11.24,Plantaginaceae
1.896,0.28800000000000003,0.726,0.527,8820.518,9.234,12.244000000000002,17.883,318.629,6357,0.9940000000000001,0.044000000000000004,0.002,1131.7269999999999,0.94,0.41,0.905,0.642,0.8009999999999999,11.513,0.7020000000000001,0.838,12.559000000000001,0.7090000000000001,0.8420000000000001,12.695,0.684,0.431,7.9239999999999995,0.081,1.7480000000000002,0.713,12.767999999999999,Plantaginaceae
1.8719999999999999,0.526,0.731,0.534,7444.601,6.4910000000000005,11.934000000000001,18.127,327.77,5187,0.9940000000000001,0.043,0.002,1028.876,0.945,0.409,0.904,0.615,0.784,11.2,0.677,0.823,12.261,0.684,0.8270000000000001,12.386,0.659,0.342,6.898,0.099,1.983,0.695,12.588,Plantaginaceae
1.9080000000000001,0.142,0.7240000000000001,0.524,3662.4240000000004,19.047,25.884,8.854,76.501,11479,0.975,0.14800000000000002,0.01,1121.512,0.9420000000000001,0.379,0.887,3.071,1.7519999999999998,27.531999999999996,2.8760000000000003,1.696,25.76,2.725,1.651,24.397,2.89,0.504,7.816,0.408,3.721,3.0989999999999998,27.752,Plantaginaceae
1.9080000000000001,0.057,0.7240000000000001,0.524,4477.169,5.48,7.361000000000001,28.35,803.11,1251,0.998,0.017,0.0008324999999999999,841.597,0.955,0.413,0.898,0.235,0.485,6.659,0.268,0.517,7.582000000000001,0.27699999999999997,0.526,7.851,0.26,0.16899999999999998,4.7989999999999995,0.048,1.402,0.27699999999999997,7.851,Plantaginaceae
2.279,0.565,0.662,0.439,5279.571999999999,11.892000000000001,5.671,37.806999999999995,1431.025,854,0.9990000000000001,0.01,0.0004943,904.597,0.9520000000000001,0.415,0.897,0.133,0.365,5.015,0.156,0.395,5.8870000000000005,0.162,0.402,6.109,0.15,0.09699999999999999,3.661,0.032,1.213,0.162,6.1160000000000005,Plantaginaceae
3.358,0.387,0.546,0.298,7608.878000000001,39.577,31.075,6.9110000000000005,46.023,36300,0.96,0.253,0.015,1013.725,0.9470000000000001,0.409,0.9059999999999999,4.3069999999999995,2.075,30.391,4.475,2.115,31.378,4.503,2.122,31.561999999999998,4.428,1.7369999999999999,15.470999999999998,0.48,4.071000000000001,4.624,32.426,Plantaginaceae
1.8559999999999999,0.083,0.7340000000000001,0.539,6256.128000000001,0.319,5.434,41.225,1710.8629999999998,883,0.9990000000000001,0.008,0.000454,1014.2760000000001,0.9279999999999999,0.59,0.917,0.126,0.355,5.24,0.135,0.36700000000000005,5.502000000000001,0.13699999999999998,0.371,5.607,0.133,0.043,2.362,0.026000000000000002,1.202,0.14400000000000002,5.8629999999999995,Plantaginaceae
2.069,0.512,0.695,0.483,4791.785,22.103,5.767,35.942,1291.5739999999998,828,0.998,0.011000000000000001,0.0005112,955.03,0.9490000000000001,0.406,0.9,0.146,0.382,5.26,0.16699999999999998,0.408,5.987,0.16899999999999998,0.41100000000000003,6.072,0.161,0.102,3.648,0.027000000000000003,1.012,0.16899999999999998,6.072,Plantaginaceae
2.487,0.309,0.634,0.402,5439.802,15.912,18.412,11.599,132.918,9270,0.985,0.096,0.005,1082.151,0.943,0.405,0.903,1.499,1.225,17.523,1.6030000000000002,1.266,18.688,1.636,1.2790000000000001,19.070999999999998,1.58,0.9259999999999999,11.415999999999999,0.2,2.6,1.659,19.331,Plantaginaceae
2.537,0.18,0.628,0.39399999999999996,4677.601,7.917000000000001,34.603,6.22,36.806,27646,0.9520000000000001,0.29100000000000004,0.018000000000000002,1054.82,0.9440000000000001,0.41100000000000003,0.893,5.483,2.342,34.972,5.42,2.3280000000000003,34.455999999999996,5.421,2.3280000000000003,34.453,5.441,2.545,21.499000000000002,0.499,3.5460000000000003,5.682,36.123000000000005,Plantaginaceae
2.7239999999999998,0.51,0.606,0.36700000000000005,5935.76,12.95,20.628,10.219,102.679,12832,0.981,0.12,0.006999999999999999,1037.035,0.945,0.419,0.9109999999999999,1.893,1.376,19.565,2.039,1.4280000000000002,20.987,2.079,1.442,21.398000000000003,2.004,1.077,12.116,0.264,3.113,2.105,21.666999999999998,Plantaginaceae
1.835,0.021,0.738,0.545,7166.743,10.033999999999999,9.0,23.294,541.866,2932,0.996,0.026000000000000002,0.001,1079.878,0.945,0.375,0.905,0.35700000000000004,0.598,8.353,0.39299999999999996,0.627,9.151,0.409,0.639,9.515,0.386,0.24600000000000002,5.92,0.067,1.714,0.413,9.605,Plantaginaceae
2.503,0.055,0.632,0.39899999999999997,7320.145,13.71,33.388000000000005,6.478,40.149,39525,0.955,0.28,0.017,1002.11,0.9490000000000001,0.376,0.903,5.026,2.242,33.272,5.065,2.251,33.437,5.079,2.254,33.508,5.0569999999999995,2.455,19.924,0.358,2.928,5.212999999999999,34.405,Plantaginaceae
2.8560000000000003,0.07400000000000001,0.5920000000000001,0.35,4677.944,6.407,23.519000000000002,9.191,82.787,12960,0.977,0.147,0.008,938.4,0.9520000000000001,0.384,0.914,2.509,1.584,23.351999999999997,2.5469999999999997,1.5959999999999999,23.593000000000004,2.5580000000000003,1.599,23.68,2.5380000000000003,1.327,14.259,0.252,2.738,2.65,24.563000000000002,Plantaginaceae
2.951,0.128,0.5820000000000001,0.33899999999999997,6594.606,4.28,32.019,6.781000000000001,44.188,33002,0.9590000000000001,0.259,0.016,1179.282,0.9359999999999999,0.304,0.866,4.605,2.146,31.873,4.643,2.155,32.006,4.678999999999999,2.1630000000000003,32.242,4.6419999999999995,2.15,19.323,0.39399999999999996,3.25,4.816,33.195,Plantaginaceae
1.4269999999999998,0.001,0.8370000000000001,0.701,155077.666,20.297,4.414,52.361000000000004,2753.2140000000004,13277,0.9990000000000001,0.006999999999999999,0.0002995,372.88800000000003,0.981,0.402,0.9520000000000001,0.08,0.28300000000000003,4.23,0.087,0.295,4.523,0.087,0.295,4.5169999999999995,0.085,0.037000000000000005,2.21,0.012,0.7829999999999999,0.09,4.658,Solanaceae
2.282,0.034,0.662,0.43799999999999994,123466.15400000001,31.329,7.9110000000000005,27.169,737.462,36516,0.997,0.021,0.0009616,396.309,0.9790000000000001,0.405,0.953,0.253,0.503,6.907,0.303,0.551,8.235,0.317,0.563,8.607999999999999,0.29100000000000004,0.183,4.987,0.069,1.98,0.318,8.622,Solanaceae
2.117,0.069,0.687,0.47200000000000003,59128.508,34.838,6.757999999999999,31.476999999999997,990.056,12970,0.998,0.016,0.0007019,546.029,0.9670000000000001,0.414,0.9359999999999999,0.18600000000000003,0.431,5.867999999999999,0.225,0.474,7.077000000000001,0.233,0.483,7.343,0.215,0.13699999999999998,4.298,0.052000000000000005,1.733,0.233,7.346,Solanaceae
2.461,0.087,0.637,0.406,113975.906,1.044,9.217,25.213,636.439,42486,0.997,0.025,0.001,413.978,0.978,0.405,0.9520000000000001,0.36,0.6,9.148,0.371,0.609,9.325,0.368,0.607,9.236,0.36700000000000005,0.10300000000000001,3.555,0.05,1.5019999999999998,0.38799999999999996,9.732999999999999,Solanaceae
2.839,0.8420000000000001,0.593,0.35200000000000004,127881.946,109.766,10.28,20.995,439.843,63669,0.995,0.035,0.002,400.15,0.9790000000000001,0.405,0.953,0.431,0.6559999999999999,9.089,0.509,0.7140000000000001,10.687000000000001,0.529,0.727,11.097000000000001,0.49,0.307,6.519,0.10800000000000001,2.459,0.53,11.112,Solanaceae
1.36,0.171,0.857,0.735,111030.905,15.004000000000001,1.097,193.81900000000002,37596.614,637,1.0,0.00048630000000000006,1.852e-05,254.46099999999998,0.986,0.491,0.971,0.005,0.07,0.95,0.006,0.077,1.147,0.006,0.079,1.2,0.006,0.004,0.703,0.001,0.285,0.006,1.2,Solanaceae
1.36,0.013000000000000001,0.857,0.735,122988.614,45.048,1.3419999999999999,157.925,24957.037999999997,1058,1.0,0.0007218999999999999,2.768e-05,273.611,0.9840000000000001,0.516,0.971,0.006999999999999999,0.085,1.145,0.009000000000000001,0.095,1.4380000000000002,0.009000000000000001,0.096,1.443,0.009000000000000001,0.005,0.8059999999999999,0.002,0.35,0.009000000000000001,1.4569999999999999,Solanaceae
2.2880000000000003,0.875,0.6609999999999999,0.43700000000000006,45131.315,18.519000000000002,2.283,87.837,7714.694,1203,1.0,0.002,8.014e-05,356.659,0.982,0.41200000000000003,0.9590000000000001,0.021,0.14400000000000002,1.815,0.027999999999999997,0.166,2.421,0.03,0.17300000000000001,2.6189999999999998,0.026000000000000002,0.018000000000000002,1.5659999999999998,0.01,0.8909999999999999,0.03,2.6189999999999998,Solanaceae
1.89,0.603,0.727,0.529,120051.59,40.372,4.6930000000000005,43.68600000000001,1909.51,13093,0.9990000000000001,0.009000000000000001,0.0003386,265.703,0.985,0.51,0.971,0.08800000000000001,0.29600000000000004,3.8480000000000003,0.114,0.33799999999999997,4.9719999999999995,0.121,0.348,5.268,0.10800000000000001,0.071,3.109,0.036000000000000004,1.631,0.121,5.268,Solanaceae
2.235,0.48200000000000004,0.669,0.447,149088.468,47.723,6.785,31.899,1017.58,32182,0.998,0.016,0.0007074,325.38599999999997,0.98,0.544,0.97,0.188,0.434,6.028,0.222,0.47100000000000003,7.064,0.22899999999999998,0.478,7.2860000000000005,0.213,0.135,4.322,0.045,1.581,0.22899999999999998,7.297999999999999,Solanaceae
1.469,0.028999999999999998,0.825,0.6809999999999999,128692.18800000001,18.542,2.0269999999999997,104.63,10980.545,2531,1.0,0.002,6.32e-05,291.85900000000004,0.981,0.5770000000000001,0.973,0.017,0.13,1.774,0.02,0.142,2.101,0.021,0.146,2.214,0.019,0.012,1.2690000000000001,0.005,0.5429999999999999,0.021,2.225,Solanaceae
1.524,1.774,0.81,0.6559999999999999,136930.229,88.189,3.565,64.398,4168.494000000001,7714,1.0,0.004,0.0001954,308.659,0.98,0.575,0.973,0.052000000000000005,0.22899999999999998,3.39,0.057999999999999996,0.24100000000000002,3.7289999999999996,0.055999999999999994,0.237,3.5989999999999998,0.055999999999999994,0.022000000000000002,1.5290000000000001,0.01,0.715,0.059000000000000004,3.7960000000000003,Solanaceae
1.7280000000000002,0.6779999999999999,0.7609999999999999,0.579,150868.281,51.108000000000004,6.218,34.607,1198.266,27470,0.998,0.013999999999999999,0.0005942,270.073,0.983,0.574,0.9740000000000001,0.157,0.397,5.471,0.18899999999999997,0.434,6.5120000000000005,0.19399999999999998,0.44,6.697,0.18,0.109,3.799,0.040999999999999995,1.5330000000000001,0.195,6.724,Solanaceae
2.476,0.625,0.636,0.40399999999999997,135686.669,105.729,9.492,22.854,521.51,57237,0.996,0.03,0.001,265.712,0.983,0.578,0.9740000000000001,0.36700000000000005,0.606,8.425,0.431,0.657,9.844,0.44799999999999995,0.67,10.24,0.41600000000000004,0.265,6.136,0.08900000000000001,2.213,0.449,10.252,Solanaceae
2.551,0.043,0.626,0.392,129337.811,48.81100000000001,16.261,14.126,198.463,151206,0.99,0.07400000000000001,0.004,271.432,0.982,0.583,0.975,1.1,1.0490000000000002,15.677,1.173,1.083,16.559,1.179,1.0859999999999999,16.627,1.151,0.49700000000000005,8.213,0.146,2.6010000000000004,1.208,17.049,Solanaceae
2.741,0.3,0.604,0.365,124967.87,49.75,11.71,18.285999999999998,333.10900000000004,81297,0.9940000000000001,0.045,0.002,223.407,0.986,0.57,0.9740000000000001,0.555,0.745,10.2,0.667,0.8170000000000001,12.209000000000001,0.6970000000000001,0.835,12.748,0.64,0.405,7.425,0.154,2.9960000000000004,0.698,12.759,Solanaceae
2.845,1.4040000000000001,0.593,0.35100000000000003,151347.821,51.918,10.319,20.869,434.56699999999995,76001,0.995,0.036000000000000004,0.002,214.84400000000002,0.988,0.519,0.973,0.435,0.659,9.127,0.514,0.7170000000000001,10.720999999999998,0.535,0.731,11.15,0.494,0.322,6.767,0.11,2.5540000000000003,0.536,11.167,Solanaceae
1.969,7.992000000000001,0.713,0.508,144098.215,41.519,6.457999999999999,34.069,1163.6,27767,0.998,0.015,0.0006411,207.71900000000002,0.988,0.532,0.9740000000000001,0.172,0.415,5.903,0.19699999999999998,0.444,6.694,0.201,0.449,6.822,0.19,0.09699999999999999,3.5810000000000004,0.040999999999999995,1.486,0.205,6.9670000000000005,Solanaceae
2.096,0.29100000000000004,0.691,0.47700000000000004,122714.13900000001,3.117,4.559,46.378,2151.221,12247,0.9990000000000001,0.008,0.00031949999999999996,223.049,0.986,0.5720000000000001,0.975,0.085,0.29100000000000004,3.927,0.10300000000000001,0.321,4.777,0.107,0.32799999999999996,4.978,0.098,0.063,2.917,0.025,1.212,0.107,4.98,Solanaceae
2.4659999999999997,0.115,0.637,0.406,136662.514,54.496,7.9110000000000005,27.125,735.4019999999999,40494,0.997,0.022000000000000002,0.0009615,207.613,0.988,0.528,0.9740000000000001,0.256,0.506,6.966,0.304,0.551,8.228,0.316,0.562,8.564,0.292,0.184,5.045,0.067,1.972,0.317,8.581,Solanaceae
2.353,0.47,0.652,0.425,130911.911,19.237000000000002,7.689,27.999000000000002,783.7289999999999,36530,0.997,0.021,0.0009084,257.09,0.986,0.465,0.97,0.24,0.49,6.746,0.287,0.536,8.024,0.298,0.545,8.316,0.275,0.168,4.768,0.064,1.911,0.298,8.338,Solanaceae
3.076,0.003,0.57,0.325,135298.66199999998,45.731,9.54,22.451999999999998,503.162,58473,0.996,0.031,0.001,271.83299999999997,0.986,0.45399999999999996,0.9690000000000001,0.37,0.609,8.35,0.44299999999999995,0.665,9.936,0.461,0.679,10.355,0.425,0.27,6.082000000000001,0.1,2.379,0.462,10.365,Solanaceae
1.47,0.278,0.825,0.68,125197.141,49.983000000000004,2.645,79.986,6419.477,4204,1.0,0.003,0.00010759999999999999,233.108,0.987,0.488,0.971,0.027999999999999997,0.168,2.266,0.035,0.187,2.7960000000000003,0.036000000000000004,0.19,2.887,0.033,0.02,1.6119999999999999,0.01,0.7979999999999999,0.037000000000000005,2.924,Solanaceae
